bits,block_size,codebook,cosine,element_format,int_gemm_friendly,layer,levels,method,mxfp4_group_size,qmax,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
3,128,gaussian_lloyd_max_standard_normal,0.9833698272705078,,No; dense random rotation is numeric-only in this experiment,model.layers.12.self_attn.o_proj,8,randortho_lm,,,non-uniform codebook,0.03396160155534744,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.690117835998535,1.0,0,4.059991836547852,32.92704772949219,-4.019765583507251e-06,0,4194304,0.004963874816894531,0.015660695731639862
2,128,gaussian_lloyd_max_standard_normal,0.940677285194397,,No; dense random rotation is numeric-only in this experiment,model.layers.12.self_attn.o_proj,4,randortho_lm,,,non-uniform codebook,0.11605913937091827,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.353206634521484,1.0,0,4.059991836547852,32.92704772949219,-4.019765583507251e-06,0,4194304,0.004963874816894531,0.015660695731639862
4,128,,0.993893563747406,,Yes,model.layers.12.mlp.gate_proj,,direct_absmax,,7,uniform integer-like,0.014890599064528942,none,none,,90112,,flat_block_absmax,18.270877838134766,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
3,128,,0.9635162949562073,,Yes,model.layers.12.mlp.gate_proj,,direct_absmax,,3,uniform integer-like,0.08039528131484985,none,none,,90112,,flat_block_absmax,10.947694778442383,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
2,128,,0.7336764335632324,,Yes,model.layers.12.mlp.gate_proj,,direct_absmax,,1,uniform integer-like,0.5957512855529785,none,none,,90112,,flat_block_absmax,2.249350070953369,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
4,128,,1.0003575086593628,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.12.mlp.gate_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.014039748348295689,none,none,,360448,E8M0_like_power2,group_power2,18.526405334472656,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
4,128,,0.9960129261016846,,Yes-ish; needs rotation handling,model.layers.12.mlp.gate_proj,,hadamard_absmax,,7,uniform integer-like,0.013729988597333431,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,18.62329864501953,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
3,128,,0.9673873782157898,,Yes-ish; needs rotation handling,model.layers.12.mlp.gate_proj,,hadamard_absmax,,3,uniform integer-like,0.07480458170175552,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,11.26071834564209,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
2,128,,0.7440677881240845,,Yes-ish; needs rotation handling,model.layers.12.mlp.gate_proj,,hadamard_absmax,,1,uniform integer-like,0.5871533751487732,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,2.3124842643737793,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
4,128,gaussian_lloyd_max_standard_normal,0.9981344938278198,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.gate_proj,16,hadamard_lm,,,non-uniform codebook,0.0093209408223629,polar_hadamard_blockwise,hadamard,11,,,,20.305402755737305,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
3,128,gaussian_lloyd_max_standard_normal,0.985640823841095,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.gate_proj,8,hadamard_lm,,,non-uniform codebook,0.033948782831430435,polar_hadamard_blockwise,hadamard,11,,,,14.691758155822754,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
2,128,gaussian_lloyd_max_standard_normal,0.9428614974021912,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.gate_proj,4,hadamard_lm,,,non-uniform codebook,0.11588768661022186,polar_hadamard_blockwise,hadamard,11,,,,9.359627723693848,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
4,128,gaussian_lloyd_max_standard_normal,0.9981294870376587,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.gate_proj,16,randhadamard_lm,,,non-uniform codebook,0.009327308274805546,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.30243682861328,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
3,128,gaussian_lloyd_max_standard_normal,0.9856266379356384,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.gate_proj,8,randhadamard_lm,,,non-uniform codebook,0.0339687205851078,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.689208030700684,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
2,128,gaussian_lloyd_max_standard_normal,0.942845344543457,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.gate_proj,4,randhadamard_lm,,,non-uniform codebook,0.11591138690710068,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.358738899230957,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
4,128,gaussian_lloyd_max_standard_normal,0.9981244206428528,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.gate_proj,16,randortho_lm,,,non-uniform codebook,0.009330018423497677,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.30117416381836,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
3,128,gaussian_lloyd_max_standard_normal,0.9856410622596741,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.gate_proj,8,randortho_lm,,,non-uniform codebook,0.03393615409731865,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.693373680114746,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
2,128,gaussian_lloyd_max_standard_normal,0.9428483247756958,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.gate_proj,4,randortho_lm,,,non-uniform codebook,0.11589103192090988,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.359501838684082,1.0,0,4.04620361328125,35.06913375854492,-1.3510013559425715e-05,0,11534336,0.005729068536311388,0.02116205170750618
4,128,,0.9925612807273865,,Yes,model.layers.12.mlp.up_proj,,direct_absmax,,7,uniform integer-like,0.014765254221856594,none,none,,90112,,flat_block_absmax,18.30759048461914,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
3,128,,0.9635275602340698,,Yes,model.layers.12.mlp.up_proj,,direct_absmax,,3,uniform integer-like,0.07999549061059952,none,none,,90112,,flat_block_absmax,10.969345092773438,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
2,128,,0.7342440485954285,,Yes,model.layers.12.mlp.up_proj,,direct_absmax,,1,uniform integer-like,0.5950575470924377,none,none,,90112,,flat_block_absmax,2.2544105052948,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
4,128,,0.9989233016967773,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.12.mlp.up_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.013893053866922855,none,none,,360448,E8M0_like_power2,group_power2,18.572023391723633,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
4,128,,0.9956946969032288,,Yes-ish; needs rotation handling,model.layers.12.mlp.up_proj,,hadamard_absmax,,7,uniform integer-like,0.013730334118008614,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,18.623188018798828,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
3,128,,0.9670249819755554,,Yes-ish; needs rotation handling,model.layers.12.mlp.up_proj,,hadamard_absmax,,3,uniform integer-like,0.07479170709848404,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,11.261465072631836,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
2,128,,0.7446737289428711,,Yes-ish; needs rotation handling,model.layers.12.mlp.up_proj,,hadamard_absmax,,1,uniform integer-like,0.5868058204650879,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,2.3150558471679688,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
4,128,gaussian_lloyd_max_standard_normal,0.9978184103965759,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.up_proj,16,hadamard_lm,,,non-uniform codebook,0.009326972998678684,polar_hadamard_blockwise,hadamard,11,,,,20.302593231201172,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
3,128,gaussian_lloyd_max_standard_normal,0.9853682518005371,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.up_proj,8,hadamard_lm,,,non-uniform codebook,0.03393728658556938,polar_hadamard_blockwise,hadamard,11,,,,14.693229675292969,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
2,128,gaussian_lloyd_max_standard_normal,0.9426762461662292,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.up_proj,4,hadamard_lm,,,non-uniform codebook,0.11590571701526642,polar_hadamard_blockwise,hadamard,11,,,,9.358951568603516,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
4,128,gaussian_lloyd_max_standard_normal,0.9978296160697937,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.up_proj,16,randhadamard_lm,,,non-uniform codebook,0.009321294724941254,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.30523681640625,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
3,128,gaussian_lloyd_max_standard_normal,0.9853606820106506,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.up_proj,8,randhadamard_lm,,,non-uniform codebook,0.03395235538482666,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.691300392150879,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
2,128,gaussian_lloyd_max_standard_normal,0.9426715970039368,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.up_proj,4,randhadamard_lm,,,non-uniform codebook,0.11590875685214996,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.358837127685547,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
4,128,gaussian_lloyd_max_standard_normal,0.9978351593017578,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.up_proj,16,randortho_lm,,,non-uniform codebook,0.009320019744336605,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.305831909179688,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
3,128,gaussian_lloyd_max_standard_normal,0.9853687286376953,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.up_proj,8,randortho_lm,,,non-uniform codebook,0.03394113853573799,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.69273567199707,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
2,128,gaussian_lloyd_max_standard_normal,0.9426579475402832,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.up_proj,4,randortho_lm,,,non-uniform codebook,0.11594922840595245,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.357320785522461,1.0,0,3.277899980545044,22.249202728271484,-9.473838531448564e-07,0,11534336,0.003543073544278741,0.017193686217069626
4,128,,0.992439866065979,,Yes,model.layers.12.mlp.down_proj,,direct_absmax,,7,uniform integer-like,0.014881530776619911,none,none,,90112,,flat_block_absmax,18.273523330688477,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
3,128,,0.9634354114532471,,Yes,model.layers.12.mlp.down_proj,,direct_absmax,,3,uniform integer-like,0.08027331531047821,none,none,,90112,,flat_block_absmax,10.954288482666016,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
2,128,,0.7335001826286316,,Yes,model.layers.12.mlp.down_proj,,direct_absmax,,1,uniform integer-like,0.5958598256111145,none,none,,90112,,flat_block_absmax,2.24855899810791,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
4,128,,0.9992069005966187,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.12.mlp.down_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.013877056539058685,none,none,,360448,E8M0_like_power2,group_power2,18.5770263671875,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
4,128,,0.9957393407821655,,Yes-ish; needs rotation handling,model.layers.12.mlp.down_proj,,hadamard_absmax,,7,uniform integer-like,0.0137349683791399,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,18.621723175048828,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
3,128,,0.9670740365982056,,Yes-ish; needs rotation handling,model.layers.12.mlp.down_proj,,hadamard_absmax,,3,uniform integer-like,0.07481984794139862,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,11.259832382202148,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
2,128,,0.7443310618400574,,Yes-ish; needs rotation handling,model.layers.12.mlp.down_proj,,hadamard_absmax,,1,uniform integer-like,0.5874199271202087,polar_hadamard_blockwise,hadamard,11,90112,,last_dim_block_absmax,2.310513496398926,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
4,128,gaussian_lloyd_max_standard_normal,0.9978963136672974,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.down_proj,16,hadamard_lm,,,non-uniform codebook,0.009329656139016151,polar_hadamard_blockwise,hadamard,11,,,,20.30134391784668,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
3,128,gaussian_lloyd_max_standard_normal,0.9854433536529541,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.down_proj,8,hadamard_lm,,,non-uniform codebook,0.03395179286599159,polar_hadamard_blockwise,hadamard,11,,,,14.691372871398926,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
2,128,gaussian_lloyd_max_standard_normal,0.9427111148834229,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.down_proj,4,hadamard_lm,,,non-uniform codebook,0.1159365251660347,polar_hadamard_blockwise,hadamard,11,,,,9.357797622680664,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
4,128,gaussian_lloyd_max_standard_normal,0.9978974461555481,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.down_proj,16,randhadamard_lm,,,non-uniform codebook,0.009322445839643478,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.30470085144043,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
3,128,gaussian_lloyd_max_standard_normal,0.9854496717453003,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.down_proj,8,randhadamard_lm,,,non-uniform codebook,0.033931929618120193,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.693914413452148,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
2,128,gaussian_lloyd_max_standard_normal,0.9427752494812012,,No; needs LUT/dequant or codebook-aware MAC,model.layers.12.mlp.down_proj,4,randhadamard_lm,,,non-uniform codebook,0.11584514379501343,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.361221313476562,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
4,128,gaussian_lloyd_max_standard_normal,0.9979017972946167,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.down_proj,16,randortho_lm,,,non-uniform codebook,0.009318303316831589,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.30663299560547,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
3,128,gaussian_lloyd_max_standard_normal,0.9854303598403931,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.down_proj,8,randortho_lm,,,non-uniform codebook,0.033952709287405014,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.691255569458008,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
2,128,gaussian_lloyd_max_standard_normal,0.9427362680435181,,No; dense random rotation is numeric-only in this experiment,model.layers.12.mlp.down_proj,4,randortho_lm,,,non-uniform codebook,0.11594399809837341,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.35751724243164,1.0,0,4.025583267211914,59.95409393310547,-6.255478183447849e-06,0,11534336,0.003659941954538226,0.016961008310317993
4,128,,0.9929269552230835,,Yes,model.layers.13.self_attn.q_proj,,direct_absmax,,7,uniform integer-like,0.01497416291385889,none,none,,32768,,flat_block_absmax,18.24657440185547,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
3,128,,0.9620304703712463,,Yes,model.layers.13.self_attn.q_proj,,direct_absmax,,3,uniform integer-like,0.0813375860452652,none,none,,32768,,flat_block_absmax,10.897087097167969,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
2,128,,0.7302681803703308,,Yes,model.layers.13.self_attn.q_proj,,direct_absmax,,1,uniform integer-like,0.5988345146179199,none,none,,32768,,flat_block_absmax,2.2269320487976074,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
4,128,,0.9940750598907471,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.13.self_attn.q_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.01390241738408804,none,none,,131072,E8M0_like_power2,group_power2,18.5690975189209,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
4,128,,0.9938620328903198,,Yes-ish; needs rotation handling,model.layers.13.self_attn.q_proj,,hadamard_absmax,,7,uniform integer-like,0.013720673508942127,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,18.626245498657227,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
3,128,,0.9653425812721252,,Yes-ish; needs rotation handling,model.layers.13.self_attn.q_proj,,hadamard_absmax,,3,uniform integer-like,0.07477956265211105,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,11.262170791625977,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
2,128,,0.7425873875617981,,Yes-ish; needs rotation handling,model.layers.13.self_attn.q_proj,,hadamard_absmax,,1,uniform integer-like,0.587177038192749,polar_hadamard_blockwise,hadamard,11,32768,,last_dim_block_absmax,2.3123092651367188,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
4,128,gaussian_lloyd_max_standard_normal,0.9959769248962402,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.q_proj,16,hadamard_lm,,,non-uniform codebook,0.00931600108742714,polar_hadamard_blockwise,hadamard,11,,,,20.30770492553711,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
3,128,gaussian_lloyd_max_standard_normal,0.9835505485534668,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.q_proj,8,hadamard_lm,,,non-uniform codebook,0.03389778733253479,polar_hadamard_blockwise,hadamard,11,,,,14.698287010192871,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
2,128,gaussian_lloyd_max_standard_normal,0.9409119486808777,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.q_proj,4,hadamard_lm,,,non-uniform codebook,0.11581737548112869,polar_hadamard_blockwise,hadamard,11,,,,9.362262725830078,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
4,128,gaussian_lloyd_max_standard_normal,0.9959816336631775,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.q_proj,16,randhadamard_lm,,,non-uniform codebook,0.009304903447628021,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,20.312881469726562,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
3,128,gaussian_lloyd_max_standard_normal,0.9835379123687744,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.q_proj,8,randhadamard_lm,,,non-uniform codebook,0.03390323743224144,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,14.697588920593262,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
2,128,gaussian_lloyd_max_standard_normal,0.9409306645393372,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.q_proj,4,randhadamard_lm,,,non-uniform codebook,0.11579613387584686,polar_randomized_hadamard_blockwise,randomized_hadamard,11,,,,9.363059043884277,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
4,128,gaussian_lloyd_max_standard_normal,0.9959598779678345,,No; dense random rotation is numeric-only in this experiment,model.layers.13.self_attn.q_proj,16,randortho_lm,,,non-uniform codebook,0.009345664642751217,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,20.293899536132812,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
3,128,gaussian_lloyd_max_standard_normal,0.9834640622138977,,No; dense random rotation is numeric-only in this experiment,model.layers.13.self_attn.q_proj,8,randortho_lm,,,non-uniform codebook,0.034061841666698456,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,14.677318572998047,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
2,128,gaussian_lloyd_max_standard_normal,0.9407998919487,,No; dense random rotation is numeric-only in this experiment,model.layers.13.self_attn.q_proj,4,randortho_lm,,,non-uniform codebook,0.11603660881519318,polar_random_orthogonal_blockwise,random_orthogonal,11,,,,9.354049682617188,1.0,0,4.350067615509033,22.924631118774414,7.107506462489255e-06,0,4194304,0.008609533309936523,0.025429675355553627
4,128,,0.9925729632377625,,Yes,model.layers.13.self_attn.k_proj,,direct_absmax,,7,uniform integer-like,0.01502474956214428,none,none,,4096,,flat_block_absmax,18.2319278717041,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
3,128,,0.9616824388504028,,Yes,model.layers.13.self_attn.k_proj,,direct_absmax,,3,uniform integer-like,0.081645168364048,none,none,,4096,,flat_block_absmax,10.880694389343262,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
2,128,,0.7285503149032593,,Yes,model.layers.13.self_attn.k_proj,,direct_absmax,,1,uniform integer-like,0.6011260747909546,none,none,,4096,,flat_block_absmax,2.2103443145751953,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
4,128,,0.9929817914962769,E2M1,Yes-ish; MXFP4-style block floating-point path,model.layers.13.self_attn.k_proj,,mxfp4,32,,mxfp4_e2m1_fake_quant,0.014008455909788609,none,none,,16384,E8M0_like_power2,group_power2,18.536096572875977,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
4,128,,0.9931989312171936,,Yes-ish; needs rotation handling,model.layers.13.self_attn.k_proj,,hadamard_absmax,,7,uniform integer-like,0.013757449574768543,polar_hadamard_blockwise,hadamard,11,4096,,last_dim_block_absmax,18.614620208740234,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
3,128,,0.9645640850067139,,Yes-ish; needs rotation handling,model.layers.13.self_attn.k_proj,,hadamard_absmax,,3,uniform integer-like,0.07513106614351273,polar_hadamard_blockwise,hadamard,11,4096,,last_dim_block_absmax,11.241804122924805,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
2,128,,0.7422870397567749,,Yes-ish; needs rotation handling,model.layers.13.self_attn.k_proj,,hadamard_absmax,,1,uniform integer-like,0.5873512029647827,polar_hadamard_blockwise,hadamard,11,4096,,last_dim_block_absmax,2.3110218048095703,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
4,128,gaussian_lloyd_max_standard_normal,0.9953194856643677,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.k_proj,16,hadamard_lm,,,non-uniform codebook,0.009342447854578495,polar_hadamard_blockwise,hadamard,11,,,,20.295392990112305,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
3,128,gaussian_lloyd_max_standard_normal,0.98282790184021,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.k_proj,8,hadamard_lm,,,non-uniform codebook,0.034052662551403046,polar_hadamard_blockwise,hadamard,11,,,,14.678489685058594,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
2,128,gaussian_lloyd_max_standard_normal,0.9402949810028076,,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.self_attn.k_proj,4,hadamard_lm,,,non-uniform codebook,0.1158539354801178,polar_hadamard_blockwise,hadamard,11,,,,9.360892295837402,1.0,0,4.613891124725342,11.374857902526855,-8.188146239263006e-06,0,524288,0.009790420532226562,0.0469338558614254
