bits,block_size,codebook,cosine,int_gemm_friendly,layer,levels,method,mxfp4_group_size,qmax,quantizer_type,relative_mse,rotation,rotation_backend,rotation_seed,scale_count,scale_granularity,sqnr_db,weight_finite_ratio,weight_inf_count,weight_kurtosis,weight_max_mean_ratio,weight_mean,weight_nan_count,weight_numel,weight_outlier_ratio_3sigma,weight_std
4,128,,1.0031744241714478,Yes-ish; needs rotation handling,model.layers.13.mlp.down_proj,,hadamard_absmax,,7,uniform integer-like,0.01372794434428215,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.623945236206055,1.0,0,4.430957317352295,95.8697509765625,-1.1845561402878957e-06,0,58720256,0.003795197932049632,0.010698848403990269
3,128,,0.974172830581665,Yes-ish; needs rotation handling,model.layers.13.mlp.down_proj,,hadamard_absmax,,3,uniform integer-like,0.07479570060968399,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.26123332977295,1.0,0,4.430957317352295,95.8697509765625,-1.1845561402878957e-06,0,58720256,0.003795197932049632,0.010698848403990269
2,128,,0.7490646243095398,Yes-ish; needs rotation handling,model.layers.13.mlp.down_proj,,hadamard_absmax,,1,uniform integer-like,0.5874115228652954,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.310575246810913,1.0,0,4.430957317352295,95.8697509765625,-1.1845561402878957e-06,0,58720256,0.003795197932049632,0.010698848403990269
4,128,gaussian_lloyd_max_standard_normal,1.0053627490997314,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.mlp.down_proj,16,hadamard_lm,,,non-uniform codebook,0.00932187121361494,polar_hadamard_blockwise,hadamard,0,,,20.304967880249023,1.0,0,4.430957317352295,95.8697509765625,-1.1845561402878957e-06,0,58720256,0.003795197932049632,0.010698848403990269
3,128,gaussian_lloyd_max_standard_normal,0.9928500056266785,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.mlp.down_proj,8,hadamard_lm,,,non-uniform codebook,0.033947672694921494,polar_hadamard_blockwise,hadamard,0,,,14.691900253295898,1.0,0,4.430957317352295,95.8697509765625,-1.1845561402878957e-06,0,58720256,0.003795197932049632,0.010698848403990269
2,128,gaussian_lloyd_max_standard_normal,0.9499897956848145,No; needs LUT/dequant or codebook-aware MAC,model.layers.13.mlp.down_proj,4,hadamard_lm,,,non-uniform codebook,0.11586873233318329,polar_hadamard_blockwise,hadamard,0,,,9.360337257385254,1.0,0,4.430957317352295,95.8697509765625,-1.1845561402878957e-06,0,58720256,0.003795197932049632,0.010698848403990269
4,128,,0.9930291175842285,Yes,model.layers.14.self_attn.q_proj,,direct_absmax,,7,uniform integer-like,0.015854254364967346,none,none,,131072,flat_block_absmax,17.9985408782959,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
3,128,,0.9607683420181274,Yes,model.layers.14.self_attn.q_proj,,direct_absmax,,3,uniform integer-like,0.08471599221229553,none,none,,131072,flat_block_absmax,10.720346450805664,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
2,128,,0.728051483631134,Yes,model.layers.14.self_attn.q_proj,,direct_absmax,,1,uniform integer-like,0.5978387594223022,none,none,,131072,flat_block_absmax,2.234159469604492,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
4,128,,0.9948194622993469,Yes-ish; needs rotation handling,model.layers.14.self_attn.q_proj,,hadamard_absmax,,7,uniform integer-like,0.013683524914085865,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,18.638019561767578,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
3,128,,0.9663798809051514,Yes-ish; needs rotation handling,model.layers.14.self_attn.q_proj,,hadamard_absmax,,3,uniform integer-like,0.07459283620119095,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.273029327392578,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
2,128,,0.7438036799430847,Yes-ish; needs rotation handling,model.layers.14.self_attn.q_proj,,hadamard_absmax,,1,uniform integer-like,0.5865375399589539,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.317042112350464,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
4,128,gaussian_lloyd_max_standard_normal,0.9969167113304138,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.q_proj,16,hadamard_lm,,,non-uniform codebook,0.009310388006269932,polar_hadamard_blockwise,hadamard,0,,,20.31032371520996,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
3,128,gaussian_lloyd_max_standard_normal,0.984460711479187,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.q_proj,8,hadamard_lm,,,non-uniform codebook,0.03389102593064308,polar_hadamard_blockwise,hadamard,0,,,14.699152946472168,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
2,128,gaussian_lloyd_max_standard_normal,0.9417847990989685,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.q_proj,4,hadamard_lm,,,non-uniform codebook,0.11571265757083893,polar_hadamard_blockwise,hadamard,0,,,9.366190910339355,1.0,0,5.042593955993652,25.722257614135742,-5.2388181757123675e-06,0,16777216,0.008853793144226074,0.016386883333325386
4,128,,0.9912049770355225,Yes,model.layers.14.self_attn.k_proj,,direct_absmax,,7,uniform integer-like,0.017755070701241493,none,none,,32768,flat_block_absmax,17.50677490234375,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
3,128,,0.9564803838729858,Yes,model.layers.14.self_attn.k_proj,,direct_absmax,,3,uniform integer-like,0.0925363227725029,none,none,,32768,flat_block_absmax,10.33687686920166,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
2,128,,0.7197193503379822,Yes,model.layers.14.self_attn.k_proj,,direct_absmax,,1,uniform integer-like,0.6034867167472839,none,none,,32768,flat_block_absmax,2.1933226585388184,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
4,128,,0.9933520555496216,Yes-ish; needs rotation handling,model.layers.14.self_attn.k_proj,,hadamard_absmax,,7,uniform integer-like,0.013640091754496098,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,18.651826858520508,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
3,128,,0.9649913311004639,Yes-ish; needs rotation handling,model.layers.14.self_attn.k_proj,,hadamard_absmax,,3,uniform integer-like,0.07434462010860443,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,11.287504196166992,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
2,128,,0.743331789970398,Yes-ish; needs rotation handling,model.layers.14.self_attn.k_proj,,hadamard_absmax,,1,uniform integer-like,0.5859127640724182,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,2.3216702938079834,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
4,128,gaussian_lloyd_max_standard_normal,0.9954443573951721,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.k_proj,16,hadamard_lm,,,non-uniform codebook,0.00928498711436987,polar_hadamard_blockwise,hadamard,0,,,20.322187423706055,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
3,128,gaussian_lloyd_max_standard_normal,0.9830465316772461,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.k_proj,8,hadamard_lm,,,non-uniform codebook,0.03381950780749321,polar_hadamard_blockwise,hadamard,0,,,14.708327293395996,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
2,128,gaussian_lloyd_max_standard_normal,0.9405275583267212,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.k_proj,4,hadamard_lm,,,non-uniform codebook,0.11558457463979721,polar_hadamard_blockwise,hadamard,0,,,9.371001243591309,1.0,0,5.444118976593018,18.248863220214844,-1.2968335795449093e-05,0,4194304,0.009801149368286133,0.02644435688853264
4,128,,0.9922441840171814,Yes,model.layers.14.self_attn.v_proj,,direct_absmax,,7,uniform integer-like,0.015672937035560608,none,none,,32768,flat_block_absmax,18.04849624633789,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
3,128,,0.9602137804031372,Yes,model.layers.14.self_attn.v_proj,,direct_absmax,,3,uniform integer-like,0.08464891463518143,none,none,,32768,flat_block_absmax,10.723786354064941,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
2,128,,0.7263002395629883,Yes,model.layers.14.self_attn.v_proj,,direct_absmax,,1,uniform integer-like,0.5998613238334656,none,none,,32768,flat_block_absmax,2.219491481781006,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
4,128,,0.9933121800422668,Yes-ish; needs rotation handling,model.layers.14.self_attn.v_proj,,hadamard_absmax,,7,uniform integer-like,0.013722027651965618,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,18.625816345214844,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
3,128,,0.9647956490516663,Yes-ish; needs rotation handling,model.layers.14.self_attn.v_proj,,hadamard_absmax,,3,uniform integer-like,0.07479361444711685,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,11.261354446411133,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
2,128,,0.7418736219406128,Yes-ish; needs rotation handling,model.layers.14.self_attn.v_proj,,hadamard_absmax,,1,uniform integer-like,0.5875759124755859,polar_hadamard_blockwise,hadamard,0,32768,last_dim_block_absmax,2.3093602657318115,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
4,128,gaussian_lloyd_max_standard_normal,0.9954198598861694,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.v_proj,16,hadamard_lm,,,non-uniform codebook,0.009320812299847603,polar_hadamard_blockwise,hadamard,0,,,20.305461883544922,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
3,128,gaussian_lloyd_max_standard_normal,0.9829742312431335,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.v_proj,8,hadamard_lm,,,non-uniform codebook,0.033935546875,polar_hadamard_blockwise,hadamard,0,,,14.693450927734375,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
2,128,gaussian_lloyd_max_standard_normal,0.9403883218765259,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.v_proj,4,hadamard_lm,,,non-uniform codebook,0.11581876873970032,polar_hadamard_blockwise,hadamard,0,,,9.362210273742676,1.0,0,3.6251461505889893,12.132061004638672,-1.8328448732063407e-06,0,4194304,0.005939960479736328,0.008279557339847088
4,128,,0.9934566020965576,Yes,model.layers.14.self_attn.o_proj,,direct_absmax,,7,uniform integer-like,0.014086020179092884,none,none,,131072,flat_block_absmax,18.512117385864258,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
3,128,,0.9643034338951111,Yes,model.layers.14.self_attn.o_proj,,direct_absmax,,3,uniform integer-like,0.0767381489276886,none,none,,131072,flat_block_absmax,11.149887084960938,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
2,128,,0.737461507320404,Yes,model.layers.14.self_attn.o_proj,,direct_absmax,,1,uniform integer-like,0.5907904505729675,none,none,,131072,flat_block_absmax,2.285665512084961,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
4,128,,0.9947132468223572,Yes-ish; needs rotation handling,model.layers.14.self_attn.o_proj,,hadamard_absmax,,7,uniform integer-like,0.01374383270740509,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,18.618921279907227,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
3,128,,0.966110348701477,Yes-ish; needs rotation handling,model.layers.14.self_attn.o_proj,,hadamard_absmax,,3,uniform integer-like,0.07483980059623718,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.258673667907715,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
2,128,,0.7428998351097107,Yes-ish; needs rotation handling,model.layers.14.self_attn.o_proj,,hadamard_absmax,,1,uniform integer-like,0.5873379111289978,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.311119556427002,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
4,128,gaussian_lloyd_max_standard_normal,0.996845543384552,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.o_proj,16,hadamard_lm,,,non-uniform codebook,0.009329983964562416,polar_hadamard_blockwise,hadamard,0,,,20.301191329956055,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
3,128,gaussian_lloyd_max_standard_normal,0.9843829274177551,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.o_proj,8,hadamard_lm,,,non-uniform codebook,0.03395916149020195,polar_hadamard_blockwise,hadamard,0,,,14.6904296875,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
2,128,gaussian_lloyd_max_standard_normal,0.9416506886482239,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.self_attn.o_proj,4,hadamard_lm,,,non-uniform codebook,0.1160140335559845,polar_hadamard_blockwise,hadamard,0,,,9.354894638061523,1.0,0,4.002371311187744,27.784425735473633,-2.655237949511502e-07,0,16777216,0.005523085594177246,0.00943244993686676
4,128,,1.003427505493164,Yes,model.layers.14.mlp.gate_proj,,direct_absmax,,7,uniform integer-like,0.015572009608149529,none,none,,458752,flat_block_absmax,18.076553344726562,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
3,128,,0.9650277495384216,Yes,model.layers.14.mlp.gate_proj,,direct_absmax,,3,uniform integer-like,0.0840449258685112,none,none,,458752,flat_block_absmax,10.754884719848633,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
2,128,,0.7302711009979248,Yes,model.layers.14.mlp.gate_proj,,direct_absmax,,1,uniform integer-like,0.6003690361976624,none,none,,458752,flat_block_absmax,2.2158169746398926,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
4,128,,1.004464030265808,Yes-ish; needs rotation handling,model.layers.14.mlp.gate_proj,,hadamard_absmax,,7,uniform integer-like,0.013719962909817696,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.6264705657959,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
3,128,,0.9756136536598206,Yes-ish; needs rotation handling,model.layers.14.mlp.gate_proj,,hadamard_absmax,,3,uniform integer-like,0.0747177004814148,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.265765190124512,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
2,128,,0.7503116130828857,Yes-ish; needs rotation handling,model.layers.14.mlp.gate_proj,,hadamard_absmax,,1,uniform integer-like,0.5871343016624451,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.3126254081726074,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
4,128,gaussian_lloyd_max_standard_normal,1.0065730810165405,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.gate_proj,16,hadamard_lm,,,non-uniform codebook,0.009321603924036026,polar_hadamard_blockwise,hadamard,0,,,20.305095672607422,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
3,128,gaussian_lloyd_max_standard_normal,0.9939569234848022,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.gate_proj,8,hadamard_lm,,,non-uniform codebook,0.0339309386909008,polar_hadamard_blockwise,hadamard,0,,,14.69404125213623,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
2,128,gaussian_lloyd_max_standard_normal,0.9506435394287109,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.gate_proj,4,hadamard_lm,,,non-uniform codebook,0.11582734435796738,polar_hadamard_blockwise,hadamard,0,,,9.361888885498047,1.0,0,5.187593460083008,44.79279708862305,-4.142973921261728e-05,0,58720256,0.006542120594531298,0.01325678825378418
4,128,,1.005298137664795,Yes,model.layers.14.mlp.up_proj,,direct_absmax,,7,uniform integer-like,0.01475881040096283,none,none,,458752,flat_block_absmax,18.309486389160156,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
3,128,,0.9674583077430725,Yes,model.layers.14.mlp.up_proj,,direct_absmax,,3,uniform integer-like,0.07995375990867615,none,none,,458752,flat_block_absmax,10.971611022949219,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
2,128,,0.7354581952095032,Yes,model.layers.14.mlp.up_proj,,direct_absmax,,1,uniform integer-like,0.5944831967353821,none,none,,458752,flat_block_absmax,2.258604049682617,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
4,128,,1.003021240234375,Yes-ish; needs rotation handling,model.layers.14.mlp.up_proj,,hadamard_absmax,,7,uniform integer-like,0.01372403372079134,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.625181198120117,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
3,128,,0.974047839641571,Yes-ish; needs rotation handling,model.layers.14.mlp.up_proj,,hadamard_absmax,,3,uniform integer-like,0.07477714866399765,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.262310981750488,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
2,128,,0.7492871284484863,Yes-ish; needs rotation handling,model.layers.14.mlp.up_proj,,hadamard_absmax,,1,uniform integer-like,0.5872469544410706,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.3117921352386475,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
4,128,gaussian_lloyd_max_standard_normal,1.0052188634872437,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.up_proj,16,hadamard_lm,,,non-uniform codebook,0.009320599026978016,polar_hadamard_blockwise,hadamard,0,,,20.305561065673828,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
3,128,gaussian_lloyd_max_standard_normal,0.9927347302436829,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.up_proj,8,hadamard_lm,,,non-uniform codebook,0.03394114226102829,polar_hadamard_blockwise,hadamard,0,,,14.69273567199707,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
2,128,gaussian_lloyd_max_standard_normal,0.9498720765113831,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.up_proj,4,hadamard_lm,,,non-uniform codebook,0.11588702350854874,polar_hadamard_blockwise,hadamard,0,,,9.359651565551758,1.0,0,3.386833429336548,48.190162658691406,5.092806532047689e-08,0,58720256,0.0038795131258666515,0.010822075419127941
4,128,,1.0054081678390503,Yes,model.layers.14.mlp.down_proj,,direct_absmax,,7,uniform integer-like,0.014866679906845093,none,none,,458752,flat_block_absmax,18.27785873413086,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
3,128,,0.9672026038169861,Yes,model.layers.14.mlp.down_proj,,direct_absmax,,3,uniform integer-like,0.08021289855241776,none,none,,458752,flat_block_absmax,10.957557678222656,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
2,128,,0.734595775604248,Yes,model.layers.14.mlp.down_proj,,direct_absmax,,1,uniform integer-like,0.5955854654312134,none,none,,458752,flat_block_absmax,2.250559091567993,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
4,128,,1.0031675100326538,Yes-ish; needs rotation handling,model.layers.14.mlp.down_proj,,hadamard_absmax,,7,uniform integer-like,0.013718534260988235,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,18.626922607421875,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
3,128,,0.9741854071617126,Yes-ish; needs rotation handling,model.layers.14.mlp.down_proj,,hadamard_absmax,,3,uniform integer-like,0.0747634619474411,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,11.263105392456055,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
2,128,,0.7492688894271851,Yes-ish; needs rotation handling,model.layers.14.mlp.down_proj,,hadamard_absmax,,1,uniform integer-like,0.5870740413665771,polar_hadamard_blockwise,hadamard,0,458752,last_dim_block_absmax,2.3130712509155273,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
4,128,gaussian_lloyd_max_standard_normal,1.0053573846817017,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.down_proj,16,hadamard_lm,,,non-uniform codebook,0.009323435835540295,polar_hadamard_blockwise,hadamard,0,,,20.30423927307129,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
3,128,gaussian_lloyd_max_standard_normal,0.9928654432296753,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.down_proj,8,hadamard_lm,,,non-uniform codebook,0.03394029289484024,polar_hadamard_blockwise,hadamard,0,,,14.69284439086914,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
2,128,gaussian_lloyd_max_standard_normal,0.9499740600585938,No; needs LUT/dequant or codebook-aware MAC,model.layers.14.mlp.down_proj,4,hadamard_lm,,,non-uniform codebook,0.11588884890079498,polar_hadamard_blockwise,hadamard,0,,,9.359582901000977,1.0,0,3.966703176498413,86.25641632080078,-1.8943462691822788e-06,0,58720256,0.003689203877002001,0.010674930177628994
4,128,,0.993859589099884,Yes,model.layers.15.self_attn.q_proj,,direct_absmax,,7,uniform integer-like,0.01499785017222166,none,none,,131072,flat_block_absmax,18.239709854125977,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
3,128,,0.9624720215797424,Yes,model.layers.15.self_attn.q_proj,,direct_absmax,,3,uniform integer-like,0.08154783397912979,none,none,,131072,flat_block_absmax,10.885875701904297,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
2,128,,0.728543221950531,Yes,model.layers.15.self_attn.q_proj,,direct_absmax,,1,uniform integer-like,0.6000275611877441,none,none,,131072,flat_block_absmax,2.218287944793701,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
4,128,,0.9951404929161072,Yes-ish; needs rotation handling,model.layers.15.self_attn.q_proj,,hadamard_absmax,,7,uniform integer-like,0.013741114176809788,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,18.619781494140625,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
3,128,,0.9665029048919678,Yes-ish; needs rotation handling,model.layers.15.self_attn.q_proj,,hadamard_absmax,,3,uniform integer-like,0.07488930970430374,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,11.255802154541016,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
2,128,,0.7430999875068665,Yes-ish; needs rotation handling,model.layers.15.self_attn.q_proj,,hadamard_absmax,,1,uniform integer-like,0.5875727534294128,polar_hadamard_blockwise,hadamard,0,131072,last_dim_block_absmax,2.3093836307525635,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
4,128,gaussian_lloyd_max_standard_normal,0.9972699284553528,No; needs LUT/dequant or codebook-aware MAC,model.layers.15.self_attn.q_proj,16,hadamard_lm,,,non-uniform codebook,0.009334869682788849,polar_hadamard_blockwise,hadamard,0,,,20.298917770385742,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
3,128,gaussian_lloyd_max_standard_normal,0.984767496585846,No; needs LUT/dequant or codebook-aware MAC,model.layers.15.self_attn.q_proj,8,hadamard_lm,,,non-uniform codebook,0.03396625071763992,polar_hadamard_blockwise,hadamard,0,,,14.689523696899414,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
2,128,gaussian_lloyd_max_standard_normal,0.942053496837616,No; needs LUT/dequant or codebook-aware MAC,model.layers.15.self_attn.q_proj,4,hadamard_lm,,,non-uniform codebook,0.11591080576181412,polar_hadamard_blockwise,hadamard,0,,,9.358760833740234,1.0,0,5.640204906463623,31.485872268676758,-3.0591249924327713e-06,0,16777216,0.011549234390258789,0.018119381740689278
4,128,,0.9920665621757507,Yes,model.layers.15.self_attn.k_proj,,direct_absmax,,7,uniform integer-like,0.016001999378204346,none,none,,32768,flat_block_absmax,17.9582576751709,1.0,0,4.194554328918457,19.143463134765625,-2.140310243703425e-05,0,4194304,0.007437944412231445,0.026066673919558525
3,128,,0.9593269228935242,Yes,model.layers.15.self_attn.k_proj,,direct_absmax,,3,uniform integer-like,0.08686336129903793,none,none,,32768,flat_block_absmax,10.611634254455566,1.0,0,4.194554328918457,19.143463134765625,-2.140310243703425e-05,0,4194304,0.007437944412231445,0.026066673919558525
2,128,,0.7176100611686707,Yes,model.layers.15.self_attn.k_proj,,direct_absmax,,1,uniform integer-like,0.6106747388839722,none,none,,32768,flat_block_absmax,2.1419005393981934,1.0,0,4.194554328918457,19.143463134765625,-2.140310243703425e-05,0,4194304,0.007437944412231445,0.026066673919558525
