a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,down_activation_quantizer_type,down_weight_quantizer_type,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9256529808044434,non-uniform codebook,non-uniform codebook,model.layers.25.mlp,rot_lm,ffn_rot_lm_w3a3,,0.1437908560037613,block_hadamard_last_dim,hadamard,0,ffn,8.422687530517578,3,non-uniform codebook,block_rms
16,,,FP16,,baseline,0.9999964237213135,,,model.layers.26.mlp,fp16,ffn_fp16,,0.0,none,,,ffn,99.93382263183594,16,,
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.947727620601654,uniform integer-like,uniform integer-like,model.layers.26.mlp,direct_absmax,ffn_direct_absmax_w4a4,,0.11130411177873611,none,none,,ffn,9.534887313842773,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9694129824638367,uniform integer-like,uniform integer-like,model.layers.26.mlp,rot_absmax,ffn_rot_absmax_w4a4,,0.06441247463226318,block_hadamard_last_dim,hadamard,0,ffn,11.910300254821777,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9784116148948669,non-uniform codebook,non-uniform codebook,model.layers.26.mlp,rot_lm,ffn_rot_lm_w4a4,,0.042729396373033524,block_hadamard_last_dim,hadamard,0,ffn,13.692731857299805,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9494278430938721,non-uniform codebook,non-uniform codebook,model.layers.26.mlp,rot_lm,ffn_rot_lm_w3a4,,0.09877539426088333,block_hadamard_last_dim,hadamard,0,ffn,10.053511619567871,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9501227140426636,non-uniform codebook,non-uniform codebook,model.layers.26.mlp,rot_lm,ffn_rot_lm_w4a3,,0.09736775606870651,block_hadamard_last_dim,hadamard,0,ffn,10.115848541259766,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9213324189186096,non-uniform codebook,non-uniform codebook,model.layers.26.mlp,rot_lm,ffn_rot_lm_w3a3,,0.15145298838615417,block_hadamard_last_dim,hadamard,0,ffn,8.197221755981445,3,non-uniform codebook,block_rms
16,,,FP16,,baseline,0.9999951124191284,,,model.layers.27.mlp,fp16,ffn_fp16,,0.0,none,,,ffn,100.8634033203125,16,,
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9488686323165894,uniform integer-like,uniform integer-like,model.layers.27.mlp,direct_absmax,ffn_direct_absmax_w4a4,,0.10901199281215668,none,none,,ffn,9.62525749206543,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9699783325195312,uniform integer-like,uniform integer-like,model.layers.27.mlp,rot_absmax,ffn_rot_absmax_w4a4,,0.06317856162786484,block_hadamard_last_dim,hadamard,0,ffn,11.994302749633789,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9785619974136353,non-uniform codebook,non-uniform codebook,model.layers.27.mlp,rot_lm,ffn_rot_lm_w4a4,,0.042438674718141556,block_hadamard_last_dim,hadamard,0,ffn,13.722381591796875,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9498653411865234,non-uniform codebook,non-uniform codebook,model.layers.27.mlp,rot_lm,ffn_rot_lm_w3a4,,0.09791074693202972,block_hadamard_last_dim,hadamard,0,ffn,10.091696739196777,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9506665468215942,non-uniform codebook,non-uniform codebook,model.layers.27.mlp,rot_lm,ffn_rot_lm_w4a3,,0.09632880985736847,block_hadamard_last_dim,hadamard,0,ffn,10.16243839263916,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9228501915931702,non-uniform codebook,non-uniform codebook,model.layers.27.mlp,rot_lm,ffn_rot_lm_w3a3,,0.1486869752407074,block_hadamard_last_dim,hadamard,0,ffn,8.277271270751953,3,non-uniform codebook,block_rms
16,,,FP16,,baseline,0.9999939799308777,,,model.layers.28.mlp,fp16,ffn_fp16,,0.0,none,,,ffn,102.55960083007812,16,,
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9516250491142273,uniform integer-like,uniform integer-like,model.layers.28.mlp,direct_absmax,ffn_direct_absmax_w4a4,,0.1022270992398262,none,none,,ffn,9.904338836669922,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9719048738479614,uniform integer-like,uniform integer-like,model.layers.28.mlp,rot_absmax,ffn_rot_absmax_w4a4,,0.0583081915974617,block_hadamard_last_dim,hadamard,0,ffn,12.342704772949219,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9803907871246338,non-uniform codebook,non-uniform codebook,model.layers.28.mlp,rot_lm,ffn_rot_lm_w4a4,,0.03884454816579819,block_hadamard_last_dim,hadamard,0,ffn,14.106698989868164,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9536225199699402,non-uniform codebook,non-uniform codebook,model.layers.28.mlp,rot_lm,ffn_rot_lm_w3a4,,0.09086881577968597,block_hadamard_last_dim,hadamard,0,ffn,10.415850639343262,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9545416831970215,non-uniform codebook,non-uniform codebook,model.layers.28.mlp,rot_lm,ffn_rot_lm_w4a3,,0.08896864950656891,block_hadamard_last_dim,hadamard,0,ffn,10.507630348205566,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9281983971595764,non-uniform codebook,non-uniform codebook,model.layers.28.mlp,rot_lm,ffn_rot_lm_w3a3,,0.13900981843471527,block_hadamard_last_dim,hadamard,0,ffn,8.569544792175293,3,non-uniform codebook,block_rms
16,,,FP16,,baseline,0.9999954700469971,,,model.layers.29.mlp,fp16,ffn_fp16,,0.0,none,,,ffn,104.109619140625,16,,
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9495092034339905,uniform integer-like,uniform integer-like,model.layers.29.mlp,direct_absmax,ffn_direct_absmax_w4a4,,0.1062621921300888,none,none,,ffn,9.736211776733398,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9722409248352051,uniform integer-like,uniform integer-like,model.layers.29.mlp,rot_absmax,ffn_rot_absmax_w4a4,,0.05818329006433487,block_hadamard_last_dim,hadamard,0,ffn,12.352017402648926,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9803659319877625,non-uniform codebook,non-uniform codebook,model.layers.29.mlp,rot_lm,ffn_rot_lm_w4a4,,0.03890339285135269,block_hadamard_last_dim,hadamard,0,ffn,14.100126266479492,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9534136652946472,non-uniform codebook,non-uniform codebook,model.layers.29.mlp,rot_lm,ffn_rot_lm_w3a4,,0.09139294922351837,block_hadamard_last_dim,hadamard,0,ffn,10.390872955322266,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9549455642700195,non-uniform codebook,non-uniform codebook,model.layers.29.mlp,rot_lm,ffn_rot_lm_w4a3,,0.08820854127407074,block_hadamard_last_dim,hadamard,0,ffn,10.544893264770508,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9286207556724548,non-uniform codebook,non-uniform codebook,model.layers.29.mlp,rot_lm,ffn_rot_lm_w3a3,,0.13830310106277466,block_hadamard_last_dim,hadamard,0,ffn,8.591681480407715,3,non-uniform codebook,block_rms
16,,,FP16,,baseline,0.9999995827674866,,,model.layers.30.mlp,fp16,ffn_fp16,,0.0,none,,,ffn,108.750732421875,16,,
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9617006778717041,uniform integer-like,uniform integer-like,model.layers.30.mlp,direct_absmax,ffn_direct_absmax_w4a4,,0.07792163640260696,none,none,,ffn,11.083419799804688,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9816833734512329,uniform integer-like,uniform integer-like,model.layers.30.mlp,rot_absmax,ffn_rot_absmax_w4a4,,0.037694547325372696,block_hadamard_last_dim,hadamard,0,ffn,14.237214088439941,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9864750504493713,non-uniform codebook,non-uniform codebook,model.layers.30.mlp,rot_lm,ffn_rot_lm_w4a4,,0.02702546864748001,block_hadamard_last_dim,hadamard,0,ffn,15.682268142700195,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9683619737625122,non-uniform codebook,non-uniform codebook,model.layers.30.mlp,rot_lm,ffn_rot_lm_w3a4,,0.06332313269376755,block_hadamard_last_dim,hadamard,0,ffn,11.984375953674316,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.968534529209137,non-uniform codebook,non-uniform codebook,model.layers.30.mlp,rot_lm,ffn_rot_lm_w4a3,,0.06275372952222824,block_hadamard_last_dim,hadamard,0,ffn,12.023605346679688,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9502889513969421,non-uniform codebook,non-uniform codebook,model.layers.30.mlp,rot_lm,ffn_rot_lm_w3a3,,0.09913867712020874,block_hadamard_last_dim,hadamard,0,ffn,10.037569046020508,3,non-uniform codebook,block_rms
16,,,FP16,,baseline,1.0000207424163818,,,model.layers.31.mlp,fp16,ffn_fp16,,0.0,none,,,ffn,119.58873748779297,16,,
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9833390116691589,uniform integer-like,uniform integer-like,model.layers.31.mlp,direct_absmax,ffn_direct_absmax_w4a4,,0.03309677541255951,none,none,,ffn,14.802143096923828,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9907999634742737,uniform integer-like,uniform integer-like,model.layers.31.mlp,rot_absmax,ffn_rot_absmax_w4a4,,0.01888236030936241,block_hadamard_last_dim,hadamard,0,ffn,17.239437103271484,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9909756779670715,non-uniform codebook,non-uniform codebook,model.layers.31.mlp,rot_lm,ffn_rot_lm_w4a4,,0.02150523103773594,block_hadamard_last_dim,hadamard,0,ffn,16.674558639526367,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9804149866104126,non-uniform codebook,non-uniform codebook,model.layers.31.mlp,rot_lm,ffn_rot_lm_w3a4,,0.04821563884615898,block_hadamard_last_dim,hadamard,0,ffn,13.168120384216309,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9664833545684814,non-uniform codebook,non-uniform codebook,model.layers.31.mlp,rot_lm,ffn_rot_lm_w4a3,,0.08163940906524658,block_hadamard_last_dim,hadamard,0,ffn,10.881002426147461,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9556247591972351,non-uniform codebook,non-uniform codebook,model.layers.31.mlp,rot_lm,ffn_rot_lm_w3a3,,0.11197085678577423,block_hadamard_last_dim,hadamard,0,ffn,9.508950233459473,3,non-uniform codebook,block_rms
