a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.977881669998169,model.layers.13.mlp.down_proj,rot_lm,rot_lm_w4a3,,0.04384125769138336,block_hadamard_last_dim,hadamard,0,linear,13.581170082092285,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9648900628089905,model.layers.13.mlp.down_proj,rot_lm,rot_lm_w3a3,,0.0691635012626648,block_hadamard_last_dim,hadamard,0,linear,11.601229667663574,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9321470856666565,model.layers.13.mlp.down_proj,rot_lm,rot_lm_w2a4,,0.1312241405248642,block_hadamard_last_dim,hadamard,0,linear,8.819862365722656,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9889096617698669,model.layers.14.self_attn.q_proj,direct_absmax,direct_absmax_w4a4,,0.02228412963449955,none,none,,linear,16.520044326782227,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9968384504318237,model.layers.14.self_attn.q_proj,rot_absmax,rot_absmax_w4a4,,0.0063797119073569775,block_hadamard_last_dim,hadamard,0,linear,21.951990127563477,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.997734785079956,model.layers.14.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.004643264692276716,block_hadamard_last_dim,hadamard,0,linear,23.33176612854004,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9945058822631836,model.layers.14.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.011705547571182251,block_hadamard_last_dim,hadamard,0,linear,19.316082000732422,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9947914481163025,model.layers.14.self_attn.q_proj,rot_lm,rot_lm_w4a3,,0.010758633725345135,block_hadamard_last_dim,hadamard,0,linear,19.68242835998535,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9915199875831604,model.layers.14.self_attn.q_proj,rot_lm,rot_lm_w3a3,,0.018163731321692467,block_hadamard_last_dim,hadamard,0,linear,17.407949447631836,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9827678799629211,model.layers.14.self_attn.q_proj,rot_lm,rot_lm_w2a4,,0.042018868029117584,block_hadamard_last_dim,hadamard,0,linear,13.765556335449219,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9917657971382141,model.layers.14.self_attn.k_proj,direct_absmax,direct_absmax_w4a4,,0.016492700204253197,none,none,,linear,17.827083587646484,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9976705312728882,model.layers.14.self_attn.k_proj,rot_absmax,rot_absmax_w4a4,,0.004687564447522163,block_hadamard_last_dim,hadamard,0,linear,23.29052734375,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9983130693435669,model.layers.14.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0034807459451258183,block_hadamard_last_dim,hadamard,0,linear,24.58327865600586,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9959359765052795,model.layers.14.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.009083897806704044,block_hadamard_last_dim,hadamard,0,linear,20.417278289794922,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9961443543434143,model.layers.14.self_attn.k_proj,rot_lm,rot_lm_w4a3,,0.008112727664411068,block_hadamard_last_dim,hadamard,0,linear,20.90833282470703,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9936932325363159,model.layers.14.self_attn.k_proj,rot_lm,rot_lm_w3a3,,0.014228141866624355,block_hadamard_last_dim,hadamard,0,linear,18.468517303466797,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9867942929267883,model.layers.14.self_attn.k_proj,rot_lm,rot_lm_w2a4,,0.03474901616573334,block_hadamard_last_dim,hadamard,0,linear,14.590574264526367,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9516016244888306,model.layers.14.self_attn.v_proj,direct_absmax,direct_absmax_w4a4,,0.10151317715644836,none,none,,linear,9.934776306152344,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9858203530311584,model.layers.14.self_attn.v_proj,rot_absmax,rot_absmax_w4a4,,0.028994344174861908,block_hadamard_last_dim,hadamard,0,linear,15.376867294311523,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9896080493927002,model.layers.14.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.020701689645648003,block_hadamard_last_dim,hadamard,0,linear,16.839941024780273,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9755589365959167,model.layers.14.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.048399243503808975,block_hadamard_last_dim,hadamard,0,linear,13.151615142822266,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9763253927230835,model.layers.14.self_attn.v_proj,rot_lm,rot_lm_w4a3,,0.04698239266872406,block_hadamard_last_dim,hadamard,0,linear,13.280648231506348,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9624049067497253,model.layers.14.self_attn.v_proj,rot_lm,rot_lm_w3a3,,0.0741475373506546,block_hadamard_last_dim,hadamard,0,linear,11.299032211303711,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9267516136169434,model.layers.14.self_attn.v_proj,rot_lm,rot_lm_w2a4,,0.14194869995117188,block_hadamard_last_dim,hadamard,0,linear,8.47868537902832,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.960878312587738,model.layers.14.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.08331670612096786,none,none,,linear,10.792678833007812,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9736422896385193,model.layers.14.self_attn.o_proj,rot_absmax,rot_absmax_w4a4,,0.05466461181640625,block_hadamard_last_dim,hadamard,0,linear,12.622937202453613,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9819391369819641,model.layers.14.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.03615286573767662,block_hadamard_last_dim,hadamard,0,linear,14.418572425842285,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9585675597190857,model.layers.14.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.08292144536972046,block_hadamard_last_dim,hadamard,0,linear,10.813331604003906,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9604000449180603,model.layers.14.self_attn.o_proj,rot_lm,rot_lm_w4a3,,0.07913120090961456,block_hadamard_last_dim,hadamard,0,linear,11.016522407531738,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9380313158035278,model.layers.14.self_attn.o_proj,rot_lm,rot_lm_w3a3,,0.12375028431415558,block_hadamard_last_dim,hadamard,0,linear,9.07453727722168,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.8868995904922485,model.layers.14.self_attn.o_proj,rot_lm,rot_lm_w2a4,,0.22455766797065735,block_hadamard_last_dim,hadamard,0,linear,6.486721515655518,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.993881344795227,model.layers.14.mlp.gate_proj,direct_absmax,direct_absmax_w4a4,,0.012387013994157314,none,none,,linear,19.07033348083496,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9968188405036926,model.layers.14.mlp.gate_proj,rot_absmax,rot_absmax_w4a4,,0.006475475616753101,block_hadamard_last_dim,hadamard,0,linear,21.887283325195312,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9978072643280029,model.layers.14.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.004568098578602076,block_hadamard_last_dim,hadamard,0,linear,23.402645111083984,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9947530031204224,model.layers.14.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.01135584432631731,block_hadamard_last_dim,hadamard,0,linear,19.447805404663086,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.994839072227478,model.layers.14.mlp.gate_proj,rot_lm,rot_lm_w4a3,,0.011012676171958447,block_hadamard_last_dim,hadamard,0,linear,19.581071853637695,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9917410016059875,model.layers.14.mlp.gate_proj,rot_lm,rot_lm_w3a3,,0.01833340711891651,block_hadamard_last_dim,hadamard,0,linear,17.367568969726562,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9835890531539917,model.layers.14.mlp.gate_proj,rot_lm,rot_lm_w2a4,,0.0405014269053936,block_hadamard_last_dim,hadamard,0,linear,13.92529582977295,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9811199307441711,model.layers.14.mlp.up_proj,direct_absmax,direct_absmax_w4a4,,0.03897033631801605,none,none,,linear,14.092658996582031,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9899244904518127,model.layers.14.mlp.up_proj,rot_absmax,rot_absmax_w4a4,,0.02057555876672268,block_hadamard_last_dim,hadamard,0,linear,16.866483688354492,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9930397272109985,model.layers.14.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.013973480090498924,block_hadamard_last_dim,hadamard,0,linear,18.546955108642578,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9834868907928467,model.layers.14.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.032894350588321686,block_hadamard_last_dim,hadamard,0,linear,14.828786849975586,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9837114214897156,model.layers.14.mlp.up_proj,rot_lm,rot_lm_w4a3,,0.03243730589747429,block_hadamard_last_dim,hadamard,0,linear,14.88955307006836,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9742289781570435,model.layers.14.mlp.up_proj,rot_lm,rot_lm_w3a3,,0.05107981711626053,block_hadamard_last_dim,hadamard,0,linear,12.91750717163086,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9502988457679749,model.layers.14.mlp.up_proj,rot_lm,rot_lm_w2a4,,0.09760601818561554,block_hadamard_last_dim,hadamard,0,linear,10.105234146118164,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9672679901123047,model.layers.14.mlp.down_proj,direct_absmax,direct_absmax_w4a4,,0.06786151975393295,none,none,,linear,11.683764457702637,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9863771200180054,model.layers.14.mlp.down_proj,rot_absmax,rot_absmax_w4a4,,0.02784022130072117,block_hadamard_last_dim,hadamard,0,linear,15.55327320098877,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9902430176734924,model.layers.14.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.019448263570666313,block_hadamard_last_dim,hadamard,0,linear,17.111190795898438,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9769800901412964,model.layers.14.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.04555264860391617,block_hadamard_last_dim,hadamard,0,linear,13.414863586425781,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9777001142501831,model.layers.14.mlp.down_proj,rot_lm,rot_lm_w4a3,,0.044238973408937454,block_hadamard_last_dim,hadamard,0,linear,13.541950225830078,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9646348357200623,model.layers.14.mlp.down_proj,rot_lm,rot_lm_w3a3,,0.06964936852455139,block_hadamard_last_dim,hadamard,0,linear,11.57082748413086,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9319491982460022,model.layers.14.mlp.down_proj,rot_lm,rot_lm_w2a4,,0.13167278468608856,block_hadamard_last_dim,hadamard,0,linear,8.80504035949707,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9913063645362854,model.layers.15.self_attn.q_proj,direct_absmax,direct_absmax_w4a4,,0.01747988350689411,none,none,,linear,17.574613571166992,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9971782565116882,model.layers.15.self_attn.q_proj,rot_absmax,rot_absmax_w4a4,,0.005690073128789663,block_hadamard_last_dim,hadamard,0,linear,22.448822021484375,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9979985356330872,model.layers.15.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.004130673129111528,block_hadamard_last_dim,hadamard,0,linear,23.83979034423828,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9951622486114502,model.layers.15.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.01055570226162672,block_hadamard_last_dim,hadamard,0,linear,19.76512908935547,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9954227209091187,model.layers.15.self_attn.q_proj,rot_lm,rot_lm_w4a3,,0.009607414714992046,block_hadamard_last_dim,hadamard,0,linear,20.173933029174805,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9925565123558044,model.layers.15.self_attn.q_proj,rot_lm,rot_lm_w3a3,,0.016477178782224655,block_hadamard_last_dim,hadamard,0,linear,17.8311710357666,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9848552942276001,model.layers.15.self_attn.q_proj,rot_lm,rot_lm_w2a4,,0.03893999010324478,block_hadamard_last_dim,hadamard,0,linear,14.096041679382324,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.993184506893158,model.layers.15.self_attn.k_proj,direct_absmax,direct_absmax_w4a4,,0.013669511303305626,none,none,,linear,18.64246940612793,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.997836172580719,model.layers.15.self_attn.k_proj,rot_absmax,rot_absmax_w4a4,,0.004355892073363066,block_hadamard_last_dim,hadamard,0,linear,23.609228134155273,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9984334111213684,model.layers.15.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0032506375573575497,block_hadamard_last_dim,hadamard,0,linear,24.880313873291016,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9962971210479736,model.layers.15.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.008335039019584656,block_hadamard_last_dim,hadamard,0,linear,20.790922164916992,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9964308142662048,model.layers.15.self_attn.k_proj,rot_lm,rot_lm_w4a3,,0.007675538770854473,block_hadamard_last_dim,hadamard,0,linear,21.148910522460938,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9942814707756042,model.layers.15.self_attn.k_proj,rot_lm,rot_lm_w3a3,,0.013233775272965431,block_hadamard_last_dim,hadamard,0,linear,18.78316307067871,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9879854321479797,model.layers.15.self_attn.k_proj,rot_lm,rot_lm_w2a4,,0.03352905437350273,block_hadamard_last_dim,hadamard,0,linear,14.745787620544434,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9511770606040955,model.layers.15.self_attn.v_proj,direct_absmax,direct_absmax_w4a4,,0.1042463481426239,none,none,,linear,9.819391250610352,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9837864637374878,model.layers.15.self_attn.v_proj,rot_absmax,rot_absmax_w4a4,,0.03327834606170654,block_hadamard_last_dim,hadamard,0,linear,14.778383255004883,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.988453209400177,model.layers.15.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.023016972467303276,block_hadamard_last_dim,hadamard,0,linear,16.379518508911133,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9733479022979736,model.layers.15.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.052907511591911316,block_hadamard_last_dim,hadamard,0,linear,12.764826774597168,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9735251665115356,model.layers.15.self_attn.v_proj,rot_lm,rot_lm_w4a3,,0.0525054857134819,block_hadamard_last_dim,hadamard,0,linear,12.797952651977539,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.95875483751297,model.layers.15.self_attn.v_proj,rot_lm,rot_lm_w3a3,,0.08145572990179062,block_hadamard_last_dim,hadamard,0,linear,10.89078426361084,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9211470484733582,model.layers.15.self_attn.v_proj,rot_lm,rot_lm_w2a4,,0.15264993906021118,block_hadamard_last_dim,hadamard,0,linear,8.163033485412598,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9614096283912659,model.layers.15.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.08190128952264786,none,none,,linear,10.86709213256836,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9726388454437256,model.layers.15.self_attn.o_proj,rot_absmax,rot_absmax_w4a4,,0.057346705347299576,block_hadamard_last_dim,hadamard,0,linear,12.414915084838867,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9810583591461182,model.layers.15.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.03799282759428024,block_hadamard_last_dim,hadamard,0,linear,14.202984809875488,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9566360712051392,model.layers.15.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.08697278797626495,block_hadamard_last_dim,hadamard,0,linear,10.606165885925293,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9587442874908447,model.layers.15.self_attn.o_proj,rot_lm,rot_lm_w4a3,,0.08263377100229263,block_hadamard_last_dim,hadamard,0,linear,10.828424453735352,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.935553252696991,model.layers.15.self_attn.o_proj,rot_lm,rot_lm_w3a3,,0.1289907693862915,block_hadamard_last_dim,hadamard,0,linear,8.894413948059082,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.8784619569778442,model.layers.15.self_attn.o_proj,rot_lm,rot_lm_w2a4,,0.24195097386837006,block_hadamard_last_dim,hadamard,0,linear,6.162726879119873,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9946210980415344,model.layers.15.mlp.gate_proj,direct_absmax,direct_absmax_w4a4,,0.010946586728096008,none,none,,linear,19.60721206665039,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9970661401748657,model.layers.15.mlp.gate_proj,rot_absmax,rot_absmax_w4a4,,0.005978779401630163,block_hadamard_last_dim,hadamard,0,linear,22.233875274658203,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9979833364486694,model.layers.15.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.004213945474475622,block_hadamard_last_dim,hadamard,0,linear,23.753110885620117,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9951240420341492,model.layers.15.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.01066061295568943,block_hadamard_last_dim,hadamard,0,linear,19.722177505493164,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.995205283164978,model.layers.15.mlp.gate_proj,rot_lm,rot_lm_w4a3,,0.010370925068855286,block_hadamard_last_dim,hadamard,0,linear,19.841825485229492,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9923077821731567,model.layers.15.mlp.gate_proj,rot_lm,rot_lm_w3a3,,0.017464542761445045,block_hadamard_last_dim,hadamard,0,linear,17.578428268432617,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9847833514213562,model.layers.15.mlp.gate_proj,rot_lm,rot_lm_w2a4,,0.03876938670873642,block_hadamard_last_dim,hadamard,0,linear,14.115110397338867,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9817711114883423,model.layers.15.mlp.up_proj,direct_absmax,direct_absmax_w4a4,,0.03765946254134178,none,none,,linear,14.24125862121582,4,uniform integer-like,last_dim_block_absmax
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9898474812507629,model.layers.15.mlp.up_proj,rot_absmax,rot_absmax_w4a4,,0.02073603868484497,block_hadamard_last_dim,hadamard,0,linear,16.832740783691406,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9929438233375549,model.layers.15.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.01416067499667406,block_hadamard_last_dim,hadamard,0,linear,18.489160537719727,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9833101034164429,model.layers.15.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03323320299386978,block_hadamard_last_dim,hadamard,0,linear,14.78427791595459,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9835547804832458,model.layers.15.mlp.up_proj,rot_lm,rot_lm_w4a3,,0.03275160491466522,block_hadamard_last_dim,hadamard,0,linear,14.847674369812012,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9740204215049744,model.layers.15.mlp.up_proj,rot_lm,rot_lm_w3a3,,0.051481738686561584,block_hadamard_last_dim,hadamard,0,linear,12.883467674255371,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W2A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9499895572662354,model.layers.15.mlp.up_proj,rot_lm,rot_lm_w2a4,,0.09812024980783463,block_hadamard_last_dim,hadamard,0,linear,10.082412719726562,2,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9669851064682007,model.layers.15.mlp.down_proj,direct_absmax,direct_absmax_w4a4,,0.06810083240270615,none,none,,linear,11.668476104736328,4,uniform integer-like,last_dim_block_absmax
