a_bits,block_size,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_block_size,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,mxfp4_group_size,o_proj_domain_block_size,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7677677869796753,0.011039698496460915,15.909151077270508,4,0.007750715594738722,0.01631123386323452,K4V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9158369898796082,0.1736932247877121,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9297528862953186,0.14864680171012878,0.9297491312026978,0.14864739775657654,0.9872205456097921,0.025953024470557768,0.008403334766626358,0.2974086403846741,0.011039698496460915,0.031189778819680214,0.8863525390625,4,0.06170502305030823,o_proj_absorb,0.07015236467123032,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.5477452278137207,0.0067801326513290405,9.294486045837402,4,0.004120280034840107,0.012694582343101501,K4V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.927484929561615,0.14548221230506897,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9397289156913757,0.12613210082054138,0.9397251009941101,0.12613271176815033,0.990398128827413,0.019390255057563383,0.005245542619377375,0.18265625834465027,0.0067801326513290405,0.01746399886906147,0.9068359136581421,4,0.04880494251847267,o_proj_absorb,0.05765512213110924,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.2727129459381104,0.005816738121211529,8.409161567687988,4,0.002798976143822074,0.011438529007136822,K4V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9475921392440796,0.10625788569450378,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9530906081199646,0.09786805510520935,0.9530868530273438,0.0978681743144989,0.9934683243433634,0.013103422475978732,0.003465541172772646,0.15670248866081238,0.005816738121211529,0.015439474023878574,0.908764660358429,4,0.033045750111341476,o_proj_absorb,0.04149286076426506,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.4662835597991943,0.021519633010029793,25.08806610107422,3,0.00717564532533288,0.03804188594222069,K3V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.8565831184387207,0.32274916768074036,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8702163100242615,0.31661608815193176,0.8702138066291809,0.31661486625671387,0.9850707451502482,0.030301780284692843,0.00856909528374672,0.5797373056411743,0.021519633010029793,0.05498681962490082,0.850781261920929,4,0.07516060024499893,o_proj_absorb,0.08321437239646912,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.18.self_attn,18,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.3903383016586304,0.011868743225932121,16.314882278442383,4,0.008739716373383999,0.017329281195998192,K4V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9479662179946899,0.1030452623963356,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9576212763786316,0.08633546531200409,0.957617461681366,0.08633577823638916,0.9889490405718485,0.022422049815456074,0.009945317171514034,0.2851237654685974,0.011868743225932121,0.030666036531329155,0.886645495891571,4,0.048581115901470184,o_proj_absorb,0.0573313944041729,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.122065782546997,0.006891707424074411,9.336810111999512,4,0.004011391196399927,0.01259442325681448,K4V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9555749893188477,0.08777838200330734,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9633071422576904,0.07270156592130661,0.9633035659790039,0.0727018192410469,0.9924983183542887,0.015117295241604248,0.006148485466837883,0.1655600368976593,0.006891707424074411,0.01800001598894596,0.903881847858429,4,0.035192009061574936,o_proj_absorb,0.04434114322066307,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0117900371551514,0.005777113605290651,7.858459949493408,4,0.0026838735211640596,0.011260796338319778,K4V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9696632623672485,0.06024884432554245,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9751814007759094,0.04998212307691574,0.9751775860786438,0.04998242110013962,0.9949021935462952,0.01025770177754263,0.004088078625500202,0.13878405094146729,0.005777113605290651,0.01572555862367153,0.9119628667831421,4,0.02400115318596363,o_proj_absorb,0.03288263455033302,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.1577348709106445,0.018451258540153503,23.71256446838379,3,0.006696606520563364,0.03722609952092171,K3V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9187209606170654,0.15624043345451355,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9295272827148438,0.13765887916088104,0.9295247197151184,0.13765689730644226,0.9879332780838013,0.024437892095496256,0.010196393355727196,0.4432560205459595,0.018451258540153503,0.0476730614900589,0.8519287109375,4,0.05642067641019821,o_proj_absorb,0.0653359517455101,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.19.self_attn,19,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4511497020721436,0.009987430647015572,15.221135139465332,4,0.008029242977499962,0.016468407586216927,K4V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.937559187412262,0.12459414452314377,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9485213160514832,0.10508677363395691,0.9485180377960205,0.10508634895086288,0.9888546069463094,0.022527462802827358,0.008593390695750713,0.27073392271995544,0.009987430647015572,0.02215443179011345,0.8897705078125,4,0.0509597547352314,o_proj_absorb,0.059832341969013214,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7211045026779175,0.006948556285351515,9.092695236206055,4,0.0037171896547079086,0.012263038195669651,K4V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.9384992718696594,0.12421859055757523,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9473786354064941,0.1099153682589531,0.9473749399185181,0.10991623997688293,0.992047647635142,0.01602963823825121,0.005020854063332081,0.18835774064064026,0.006948556285351515,0.018959324806928635,0.9039062261581421,4,0.03935087099671364,o_proj_absorb,0.04814445972442627,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.9675946831703186,0.004765595309436321,7.331485748291016,4,0.002383897081017494,0.011044721119105816,K4V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.9531382918357849,0.09269607067108154,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9567903876304626,0.08602794259786606,0.9567866921424866,0.08602834492921829,0.9943703413009644,0.01129808866729339,0.003368646837770939,0.12918320298194885,0.004765595309436321,0.013696663081645966,0.912524402141571,4,0.028141722083091736,o_proj_absorb,0.03703363984823227,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.0674421787261963,0.019147170707583427,23.80879783630371,3,0.006143379490822554,0.03607594594359398,K3V4,64,hadamard_lm,hadamard,model.layers.19.self_attn,19,0.8868364095687866,0.2296820729970932,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8957907557487488,0.22235478460788727,0.8957872986793518,0.22235533595085144,0.9866031408309937,0.027123682666569948,0.008759250864386559,0.5190312266349792,0.019147170707583427,0.04559291899204254,0.846875011920929,4,0.06646841764450073,o_proj_absorb,0.07568970322608948,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.20.self_attn,20,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,2.113662004470825,0.011141922324895859,13.875104904174805,4,0.006898348219692707,0.01543151680380106,K4V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9487152099609375,0.10471729189157486,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9591298699378967,0.08975778520107269,0.9591258764266968,0.08975674957036972,0.9906450907389323,0.01885717020680507,0.007175784558057785,0.28660425543785095,0.011141922324895859,0.02421467751264572,0.8962157964706421,4,0.04249737784266472,o_proj_absorb,0.05111825093626976,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7667202949523926,0.00720186484977603,8.734951972961426,4,0.003480189014226198,0.011899215169250965,K4V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.949479341506958,0.10549075156450272,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9574322700500488,0.09466660767793655,0.9574278593063354,0.09466666728258133,0.9926561514536539,0.014817850043376287,0.004361286293715239,0.18525394797325134,0.00720186484977603,0.021392494440078735,0.9083007574081421,4,0.036612074822187424,o_proj_absorb,0.045374754816293716,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1996595859527588,0.005656655412167311,7.873228549957275,4,0.002363126026466489,0.010782772675156593,K4V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9647961854934692,0.07272534817457199,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9690762162208557,0.06766161322593689,0.9690718054771423,0.06766144186258316,0.9950644175211588,0.009971391099194685,0.002955298637971282,0.14550644159317017,0.005656655412167311,0.01568710058927536,0.9129638671875,4,0.024595748633146286,o_proj_absorb,0.03320823237299919,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.9215097427368164,0.02099357172846794,26.025981903076172,3,0.006362647749483585,0.036173805594444275,K3V4,64,hadamard_lm,hadamard,model.layers.20.self_attn,20,0.9061709642410278,0.1863286793231964,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9152389764785767,0.17689086496829987,0.9152343273162842,0.17689168453216553,0.9882417519887289,0.023953688020507496,0.007535935379564762,0.5400187373161316,0.02099357172846794,0.051536593586206436,0.8517090082168579,4,0.057962480932474136,o_proj_absorb,0.06624307483434677,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.21.self_attn,21,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,128,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1356468200683594,0.012284742668271065,10.684463500976562,4,0.0063745807856321335,0.014875687658786774,K4V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9753121733665466,0.048796117305755615,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9664565920829773,0.06749052554368973,0.9664527773857117,0.06749027222394943,0.9903533458709717,0.01943931293984254,0.00666503980755806,0.18709620833396912,0.012284742668271065,0.03175714612007141,0.895800769329071,4,0.04527831822633743,o_proj_absorb,0.054085128009319305,4
4,128,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.0007480382919312,0.009302225895226002,8.065547943115234,4,0.003771785646677017,0.01233185175806284,K4V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9775775671005249,0.044606149196624756,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9676891565322876,0.06362507492303848,0.967685341835022,0.06362524628639221,0.992183268070221,0.01573997177183628,0.004241636022925377,0.14167258143424988,0.009302225895226002,0.02163907140493393,0.9061034917831421,4,0.03920649364590645,o_proj_absorb,0.04825282841920853,4
4,128,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6087925434112549,0.007989865727722645,7.417235374450684,4,0.002550264820456505,0.01119145005941391,K4V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9843030571937561,0.03126739338040352,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9761565923690796,0.04721356928348541,0.9761525392532349,0.04721412807703018,0.9945950309435526,0.010874575081591805,0.0029454848263412714,0.12168537080287933,0.007989865727722645,0.020699910819530487,0.9087158441543579,4,0.027127975597977638,o_proj_absorb,0.03603129833936691,4
4,128,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.1826751232147217,0.027750303968787193,22.28464126586914,3,0.006662373431026936,0.03707237169146538,K3V4,64,hadamard_lm,hadamard,model.layers.21.self_attn,21,0.9543894529342651,0.08914964646100998,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9346593618392944,0.1315118372440338,0.9346559643745422,0.1315108835697174,0.9875239928563436,0.025372425094246864,0.0073933908715844154,0.42263615131378174,0.027750303968787193,0.06857387721538544,0.848681628704071,4,0.06206151098012924,o_proj_absorb,0.07067150622606277,3
