layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
16,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
17,attn_mxfp4_w4a4_hlm_k4v4,0.025953024470557768,0.011039698496460915,0.031189778819680214,0.8863525390625,0.14864739775657654,0.9297491312026978,0.1736932247877121,0.9158369898796082
17,attn_rot_lm_w3a4_hlm_k3v4,0.030301780284692843,0.021519633010029793,0.05498681962490082,0.850781261920929,0.31661486625671387,0.8702138066291809,0.32274916768074036,0.8565831184387207
17,attn_rot_lm_w4a4_hlm_k4v4,0.013103422475978732,0.005816738121211529,0.015439474023878574,0.908764660358429,0.0978681743144989,0.9530868530273438,0.10625788569450378,0.9475921392440796
17,attn_rot_mxfp4_w4a4_hlm_k4v4,0.019390255057563383,0.0067801326513290405,0.01746399886906147,0.9068359136581421,0.12613271176815033,0.9397251009941101,0.14548221230506897,0.927484929561615
17,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
18,attn_mxfp4_w4a4_hlm_k4v4,0.022422049815456074,0.011868743225932121,0.030666036531329155,0.886645495891571,0.08633577823638916,0.957617461681366,0.1030452623963356,0.9479662179946899
18,attn_rot_lm_w3a4_hlm_k3v4,0.024437892095496256,0.018451258540153503,0.0476730614900589,0.8519287109375,0.13765689730644226,0.9295247197151184,0.15624043345451355,0.9187209606170654
18,attn_rot_lm_w4a4_hlm_k4v4,0.01025770177754263,0.005777113605290651,0.01572555862367153,0.9119628667831421,0.04998242110013962,0.9751775860786438,0.06024884432554245,0.9696632623672485
18,attn_rot_mxfp4_w4a4_hlm_k4v4,0.015117295241604248,0.006891707424074411,0.01800001598894596,0.903881847858429,0.0727018192410469,0.9633035659790039,0.08777838200330734,0.9555749893188477
18,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
19,attn_mxfp4_w4a4_hlm_k4v4,0.022527462802827358,0.009987430647015572,0.02215443179011345,0.8897705078125,0.10508634895086288,0.9485180377960205,0.12459414452314377,0.937559187412262
19,attn_rot_lm_w3a4_hlm_k3v4,0.027123682666569948,0.019147170707583427,0.04559291899204254,0.846875011920929,0.22235533595085144,0.8957872986793518,0.2296820729970932,0.8868364095687866
19,attn_rot_lm_w4a4_hlm_k4v4,0.01129808866729339,0.004765595309436321,0.013696663081645966,0.912524402141571,0.08602834492921829,0.9567866921424866,0.09269607067108154,0.9531382918357849
19,attn_rot_mxfp4_w4a4_hlm_k4v4,0.01602963823825121,0.006948556285351515,0.018959324806928635,0.9039062261581421,0.10991623997688293,0.9473749399185181,0.12421859055757523,0.9384992718696594
19,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
20,attn_mxfp4_w4a4_hlm_k4v4,0.01885717020680507,0.011141922324895859,0.02421467751264572,0.8962157964706421,0.08975674957036972,0.9591258764266968,0.10471729189157486,0.9487152099609375
20,attn_rot_lm_w3a4_hlm_k3v4,0.023953688020507496,0.02099357172846794,0.051536593586206436,0.8517090082168579,0.17689168453216553,0.9152343273162842,0.1863286793231964,0.9061709642410278
20,attn_rot_lm_w4a4_hlm_k4v4,0.009971391099194685,0.005656655412167311,0.01568710058927536,0.9129638671875,0.06766144186258316,0.9690718054771423,0.07272534817457199,0.9647961854934692
20,attn_rot_mxfp4_w4a4_hlm_k4v4,0.014817850043376287,0.00720186484977603,0.021392494440078735,0.9083007574081421,0.09466666728258133,0.9574278593063354,0.10549075156450272,0.949479341506958
20,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
21,attn_mxfp4_w4a4_hlm_k4v4,0.01943931293984254,0.012284742668271065,0.03175714612007141,0.895800769329071,0.06749027222394943,0.9664527773857117,0.048796117305755615,0.9753121733665466
21,attn_rot_lm_w3a4_hlm_k3v4,0.025372425094246864,0.027750303968787193,0.06857387721538544,0.848681628704071,0.1315108835697174,0.9346559643745422,0.08914964646100998,0.9543894529342651
21,attn_rot_lm_w4a4_hlm_k4v4,0.010874575081591805,0.007989865727722645,0.020699910819530487,0.9087158441543579,0.04721412807703018,0.9761525392532349,0.03126739338040352,0.9843030571937561
21,attn_rot_mxfp4_w4a4_hlm_k4v4,0.01573997177183628,0.009302225895226002,0.02163907140493393,0.9061034917831421,0.06362524628639221,0.967685341835022,0.044606149196624756,0.9775775671005249
21,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
