activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9933861494064331,E2M1,4,,rot_mxfp4,32,1.0,0,4.031103134155273,30.775821685791016,0.0002687852247618139,0,1048576,0.004813194274902344,0.161113902926445,mxfp4_e2m1_fake_quant,0.013863892294466496,1.0,0,3.1235289573669434,6.623162269592285,0.00030968739883974195,0,1048576,0.00345611572265625,0.16111378371715546,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.581148147583008
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9955736994743347,,4,16,rot_lm,,1.0,0,4.031103134155273,30.775821685791016,0.0002687852247618139,0,1048576,0.004813194274902344,0.161113902926445,non-uniform codebook,0.008916259743273258,1.0,0,3.1235289573669434,6.623162269592285,0.00030968739883974195,0,1048576,0.00345611572265625,0.16111378371715546,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.498172760009766
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.983745813369751,,4,8,rot_lm,,1.0,0,4.031103134155273,30.775821685791016,0.0002687852247618139,0,1048576,0.004813194274902344,0.161113902926445,non-uniform codebook,0.03235150873661041,1.0,0,3.1235289573669434,6.623162269592285,0.00030968739883974195,0,1048576,0.00345611572265625,0.16111378371715546,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.901055335998535
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9900810718536377,E2M1,4,,mxfp4,32,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,mxfp4_e2m1_fake_quant,0.021381042897701263,1.0,0,18.426973342895508,30.390535354614258,2.5688977984827943e-05,0,2883584,0.00922116357833147,0.012519759126007557,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.699710845947266
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.99440598487854,E2M1,4,,rot_mxfp4,32,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,mxfp4_e2m1_fake_quant,0.012305011972784996,1.0,0,18.426973342895508,30.390535354614258,2.5688977984827943e-05,0,2883584,0.00922116357833147,0.012519759126007557,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,19.099180221557617
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9965706467628479,,4,16,rot_lm,,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,non-uniform codebook,0.008210071362555027,1.0,0,18.426973342895508,30.390535354614258,2.5688977984827943e-05,0,2883584,0.00922116357833147,0.012519759126007557,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.856531143188477
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9843171834945679,,4,8,rot_lm,,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,non-uniform codebook,0.03242555260658264,1.0,0,18.426973342895508,30.390535354614258,2.5688977984827943e-05,0,2883584,0.00922116357833147,0.012519759126007557,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.89112663269043
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9860817790031433,E2M1,5,,mxfp4,32,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,mxfp4_e2m1_fake_quant,0.02805747650563717,1.0,0,4.2433671951293945,10.286153793334961,0.004408515524119139,0,1048576,0.007987022399902344,0.33743083477020264,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.519514083862305
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.994166910648346,E2M1,5,,rot_mxfp4,32,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,mxfp4_e2m1_fake_quant,0.012322315946221352,1.0,0,4.2433671951293945,10.286153793334961,0.004408515524119139,0,1048576,0.007987022399902344,0.33743083477020264,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.093076705932617
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9958885908126831,,5,16,rot_lm,,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,non-uniform codebook,0.008400323800742626,1.0,0,4.2433671951293945,10.286153793334961,0.004408515524119139,0,1048576,0.007987022399902344,0.33743083477020264,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.757041931152344
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9849051237106323,,5,8,rot_lm,,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,non-uniform codebook,0.030322786420583725,1.0,0,4.2433671951293945,10.286153793334961,0.004408515524119139,0,1048576,0.007987022399902344,0.33743083477020264,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,15.1823091506958
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9882864356040955,E2M1,5,,mxfp4,32,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,mxfp4_e2m1_fake_quant,0.02367984876036644,1.0,0,3.5048277378082275,6.4091973304748535,0.022004730999469757,0,1048576,0.0066013336181640625,1.15215265750885,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,16.256210327148438
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9940911531448364,E2M1,5,,rot_mxfp4,32,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,mxfp4_e2m1_fake_quant,0.012767571024596691,1.0,0,3.5048277378082275,6.4091973304748535,0.022004730999469757,0,1048576,0.0066013336181640625,1.15215265750885,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.93891716003418
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9958099126815796,,5,16,rot_lm,,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,non-uniform codebook,0.00860525481402874,1.0,0,3.5048277378082275,6.4091973304748535,0.022004730999469757,0,1048576,0.0066013336181640625,1.15215265750885,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.652362823486328
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9851296544075012,,5,8,rot_lm,,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,non-uniform codebook,0.02999737672507763,1.0,0,3.5048277378082275,6.4091973304748535,0.022004730999469757,0,1048576,0.0066013336181640625,1.15215265750885,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,15.229166984558105
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9875028133392334,E2M1,5,,mxfp4,32,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,mxfp4_e2m1_fake_quant,0.025155479088425636,1.0,0,2.776932954788208,4.581058502197266,-0.08221399039030075,0,131072,0.00112152099609375,2.4591000080108643,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,15.993673324584961
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9933359026908875,E2M1,5,,rot_mxfp4,32,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,mxfp4_e2m1_fake_quant,0.013328280299901962,1.0,0,2.776932954788208,4.581058502197266,-0.08221399039030075,0,131072,0.00112152099609375,2.4591000080108643,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,18.75225830078125
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957395792007446,,5,16,rot_lm,,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,non-uniform codebook,0.008518568240106106,1.0,0,2.776932954788208,4.581058502197266,-0.08221399039030075,0,131072,0.00112152099609375,2.4591000080108643,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.696334838867188
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9847652912139893,,5,8,rot_lm,,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,non-uniform codebook,0.030364103615283966,1.0,0,2.776932954788208,4.581058502197266,-0.08221399039030075,0,131072,0.00112152099609375,2.4591000080108643,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,15.176395416259766
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9924688935279846,E2M1,5,,mxfp4,32,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,mxfp4_e2m1_fake_quant,0.01502051018178463,1.0,0,3.5950381755828857,7.371013641357422,0.00045531135401688516,0,131072,0.00594329833984375,0.15321315824985504,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,18.233154296875
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9931418895721436,E2M1,5,,rot_mxfp4,32,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,mxfp4_e2m1_fake_quant,0.013681558892130852,1.0,0,3.5950381755828857,7.371013641357422,0.00045531135401688516,0,131072,0.00594329833984375,0.15321315824985504,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,18.63864517211914
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954900145530701,,5,16,rot_lm,,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,non-uniform codebook,0.00899322610348463,1.0,0,3.5950381755828857,7.371013641357422,0.00045531135401688516,0,131072,0.00594329833984375,0.15321315824985504,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.460844039916992
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.983357310295105,,5,8,rot_lm,,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,non-uniform codebook,0.03302975371479988,1.0,0,3.5950381755828857,7.371013641357422,0.00045531135401688516,0,131072,0.00594329833984375,0.15321315824985504,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.81094741821289
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9927121996879578,E2M1,5,,mxfp4,32,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,mxfp4_e2m1_fake_quant,0.014602186158299446,1.0,0,3.1341686248779297,6.648260593414307,3.99263808503747e-06,0,1048576,0.0035314559936523438,0.1773161143064499,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.35582160949707
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9934654831886292,E2M1,5,,rot_mxfp4,32,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,mxfp4_e2m1_fake_quant,0.013800001703202724,1.0,0,3.1341686248779297,6.648260593414307,3.99263808503747e-06,0,1048576,0.0035314559936523438,0.1773161143064499,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.60120964050293
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956012964248657,,5,16,rot_lm,,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,non-uniform codebook,0.008865599520504475,1.0,0,3.1341686248779297,6.648260593414307,3.99263808503747e-06,0,1048576,0.0035314559936523438,0.1773161143064499,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.522918701171875
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9837580919265747,,5,8,rot_lm,,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,non-uniform codebook,0.03233657404780388,1.0,0,3.1341686248779297,6.648260593414307,3.99263808503747e-06,0,1048576,0.0035314559936523438,0.1773161143064499,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.903059959411621
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9894705414772034,E2M1,5,,mxfp4,32,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,mxfp4_e2m1_fake_quant,0.022138375788927078,1.0,0,10.393381118774414,23.244098663330078,4.916346006211825e-05,0,2883584,0.009571769274771214,0.015054193325340748,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.548542022705078
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9946007132530212,E2M1,5,,rot_mxfp4,32,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,mxfp4_e2m1_fake_quant,0.012532024644315243,1.0,0,10.393381118774414,23.244098663330078,4.916346006211825e-05,0,2883584,0.009571769274771214,0.015054193325340748,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,19.019786834716797
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9965698719024658,,5,16,rot_lm,,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,non-uniform codebook,0.008378359489142895,1.0,0,10.393381118774414,23.244098663330078,4.916346006211825e-05,0,2883584,0.009571769274771214,0.015054193325340748,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.768409729003906
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9849613308906555,,5,8,rot_lm,,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,non-uniform codebook,0.03140578791499138,1.0,0,10.393381118774414,23.244098663330078,4.916346006211825e-05,0,2883584,0.009571769274771214,0.015054193325340748,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,15.029902458190918
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9855746030807495,E2M1,6,,mxfp4,32,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,mxfp4_e2m1_fake_quant,0.0291523989289999,1.0,0,4.457930564880371,10.353859901428223,0.006458574905991554,0,1048576,0.009305000305175781,0.377320259809494,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.353256225585938
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9942684173583984,E2M1,6,,rot_mxfp4,32,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,mxfp4_e2m1_fake_quant,0.01217664685100317,1.0,0,4.457930564880371,10.353859901428223,0.006458574905991554,0,1048576,0.009305000305175781,0.377320259809494,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.14472198486328
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9959585070610046,,6,16,rot_lm,,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,non-uniform codebook,0.008312265388667583,1.0,0,4.457930564880371,10.353859901428223,0.006458574905991554,0,1048576,0.009305000305175781,0.377320259809494,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.802804946899414
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9851231575012207,,6,8,rot_lm,,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,non-uniform codebook,0.02997533231973648,1.0,0,4.457930564880371,10.353859901428223,0.006458574905991554,0,1048576,0.009305000305175781,0.377320259809494,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,15.23236083984375
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9884560704231262,E2M1,6,,mxfp4,32,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,mxfp4_e2m1_fake_quant,0.023193396627902985,1.0,0,3.333000421524048,7.241429805755615,-0.05166022852063179,0,1048576,0.0047931671142578125,1.2399823665618896,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,16.346357345581055
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9938581585884094,E2M1,6,,rot_mxfp4,32,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,mxfp4_e2m1_fake_quant,0.013137849979102612,1.0,0,3.333000421524048,7.241429805755615,-0.05166022852063179,0,1048576,0.0047931671142578125,1.2399823665618896,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.814756393432617
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9958125948905945,,6,16,rot_lm,,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,non-uniform codebook,0.008622459135949612,1.0,0,3.333000421524048,7.241429805755615,-0.05166022852063179,0,1048576,0.0047931671142578125,1.2399823665618896,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,20.643688201904297
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9846887588500977,,6,8,rot_lm,,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,non-uniform codebook,0.030757730826735497,1.0,0,3.333000421524048,7.241429805755615,-0.05166022852063179,0,1048576,0.0047931671142578125,1.2399823665618896,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,15.120457649230957
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9861016869544983,E2M1,6,,mxfp4,32,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,mxfp4_e2m1_fake_quant,0.02781202644109726,1.0,0,2.861245632171631,4.932976722717285,-0.17820315062999725,0,131072,0.0011138916015625,2.5987837314605713,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,15.557672500610352
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.993211567401886,E2M1,6,,rot_mxfp4,32,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,mxfp4_e2m1_fake_quant,0.013596491888165474,1.0,0,2.861245632171631,4.932976722717285,-0.17820315062999725,0,131072,0.0011138916015625,2.5987837314605713,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,18.66573143005371
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957166314125061,,6,16,rot_lm,,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,non-uniform codebook,0.008557412773370743,1.0,0,2.861245632171631,4.932976722717285,-0.17820315062999725,0,131072,0.0011138916015625,2.5987837314605713,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.67657470703125
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9848143458366394,,6,8,rot_lm,,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,non-uniform codebook,0.03030950203537941,1.0,0,2.861245632171631,4.932976722717285,-0.17820315062999725,0,131072,0.0011138916015625,2.5987837314605713,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,15.184211730957031
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9921320080757141,E2M1,6,,mxfp4,32,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,mxfp4_e2m1_fake_quant,0.015724079683423042,1.0,0,3.5268707275390625,6.670090675354004,-0.0017942057456821203,0,131072,0.00582122802734375,0.15806026756763458,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,18.034347534179688
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.99322909116745,E2M1,6,,rot_mxfp4,32,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,mxfp4_e2m1_fake_quant,0.013535070233047009,1.0,0,3.5268707275390625,6.670090675354004,-0.0017942057456821203,0,131072,0.00582122802734375,0.15806026756763458,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,18.685394287109375
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9955917000770569,,6,16,rot_lm,,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,non-uniform codebook,0.0087946318089962,1.0,0,3.5268707275390625,6.670090675354004,-0.0017942057456821203,0,131072,0.00582122802734375,0.15806026756763458,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.557823181152344
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9840225577354431,,6,8,rot_lm,,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,non-uniform codebook,0.031723178923130035,1.0,0,3.5268707275390625,6.670090675354004,-0.0017942057456821203,0,131072,0.00582122802734375,0.15806026756763458,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.986233711242676
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9925581216812134,E2M1,6,,mxfp4,32,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,mxfp4_e2m1_fake_quant,0.014916867017745972,1.0,0,3.1143176555633545,6.811619281768799,0.00012897347914986312,0,1048576,0.003330230712890625,0.19039656221866608,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.26322364807129
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9936875104904175,E2M1,6,,rot_mxfp4,32,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,mxfp4_e2m1_fake_quant,0.013650817796587944,1.0,0,3.1143176555633545,6.811619281768799,0.00012897347914986312,0,1048576,0.003330230712890625,0.19039656221866608,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.648412704467773
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9955993294715881,,6,16,rot_lm,,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,non-uniform codebook,0.00888370256870985,1.0,0,3.1143176555633545,6.811619281768799,0.00012897347914986312,0,1048576,0.003330230712890625,0.19039656221866608,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.51405906677246
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9838433861732483,,6,8,rot_lm,,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,non-uniform codebook,0.03219002112746239,1.0,0,3.1143176555633545,6.811619281768799,0.00012897347914986312,0,1048576,0.003330230712890625,0.19039656221866608,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.922786712646484
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9894409775733948,E2M1,6,,mxfp4,32,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,mxfp4_e2m1_fake_quant,0.022086918354034424,1.0,0,15.26490306854248,28.077125549316406,8.591608093411196e-06,0,2883584,0.009769093245267868,0.018448393791913986,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.55864906311035
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9948409795761108,E2M1,6,,rot_mxfp4,32,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,mxfp4_e2m1_fake_quant,0.012489529326558113,1.0,0,15.26490306854248,28.077125549316406,8.591608093411196e-06,0,2883584,0.009769093245267868,0.018448393791913986,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,19.0345401763916
4,4,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9965406060218811,,6,16,rot_lm,,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,non-uniform codebook,0.008290909230709076,1.0,0,15.26490306854248,28.077125549316406,8.591608093411196e-06,0,2883584,0.009769093245267868,0.018448393791913986,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.81397819519043
3,3,32,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9845848083496094,,6,8,rot_lm,,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,non-uniform codebook,0.03196952864527702,1.0,0,15.26490306854248,28.077125549316406,8.591608093411196e-06,0,2883584,0.009769093245267868,0.018448393791913986,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.952638626098633
4,4,32,,MXFP4 E2M1 fake quant with 32-value group scales,0.9860056042671204,E2M1,7,,mxfp4,32,1.0,0,51.661643981933594,40.05376434326172,0.0030930424109101295,0,1048576,0.012350082397460938,0.38191619515419006,mxfp4_e2m1_fake_quant,0.02817971631884575,1.0,0,4.414235591888428,10.466035842895508,0.004843533039093018,0,1048576,0.009756088256835938,0.38189807534217834,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.500633239746094
4,4,32,,Hadamard rotation + MXFP4 E2M1 fake quant,0.994217574596405,E2M1,7,,rot_mxfp4,32,1.0,0,51.661643981933594,40.05376434326172,0.0030930424109101295,0,1048576,0.012350082397460938,0.38191619515419006,mxfp4_e2m1_fake_quant,0.012294743210077286,1.0,0,4.414235591888428,10.466035842895508,0.004843533039093018,0,1048576,0.009756088256835938,0.38189807534217834,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,19.102806091308594
