a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,3.357083559036255,0.01873137801885605,21.674270629882812,3,0.0052119409665465355,0.03527599945664406,K3V4,hadamard_lm,randomized_hadamard,model.layers.9.self_attn,9,0.8933709859848022,0.21142840385437012,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9178237318992615,0.1734296977519989,0.9178211688995361,0.17343123257160187,0.9879623850186666,0.02442139821747939,0.008497859351336956,0.5147544145584106,0.01873137801885605,0.04260467737913132,0.8565918207168579,4,0.05955439433455467,o_proj_absorb,0.06788534671068192,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.840059518814087,0.006223803386092186,7.560451030731201,4,0.002337212674319744,0.011123904027044773,K4V4,hadamard_lm,random_orthogonal,model.layers.9.self_attn,9,0.9591944217681885,0.08621810376644135,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.969067394733429,0.06930460035800934,0.9690659642219543,0.06930402666330338,0.9945500691731771,0.011029859771952033,0.0035659654531627893,0.17103548347949982,0.006223803386092186,0.015072513371706009,0.9172607660293579,4,0.027186401188373566,o_proj_absorb,0.0358959436416626,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,3.626943588256836,0.021054118871688843,23.874736785888672,3,0.006126281339675188,0.03772605210542679,K3V4,hadamard_lm,random_orthogonal,model.layers.9.self_attn,9,0.881621241569519,0.24393056333065033,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9100077748298645,0.2006119340658188,0.910006046295166,0.2006121277809143,0.9877646366755167,0.025111250734577577,0.009091310203075409,0.5785853266716003,0.021054118871688843,0.04546128958463669,0.859057605266571,4,0.06011616066098213,o_proj_absorb,0.06887862831354141,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.10.self_attn,10,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.2084256410598755,0.003885667771100998,5.972655296325684,4,4.017058330418877e-08,0.008622024208307266,K4V4,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9874939918518066,0.024970287457108498,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9861333966255188,0.02815420925617218,0.9861295223236084,0.02815396338701248,1.0000034372011821,4.068490255804136e-08,3.9799061823941884e-08,0.09400150179862976,0.003885667771100998,0.010601228103041649,0.922607421875,4,4.2085062545993424e-08,o_proj_absorb,0.009138627909123898,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4273313283920288,0.009029285982251167,11.942574501037598,4,0.005944902542978525,0.014354272745549679,K4V4,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9449458718299866,0.11014344543218613,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9540554881095886,0.09564300626516342,0.9540519118309021,0.09564258903265,0.9903172453244528,0.01950364156315724,0.007055145222693682,0.2184351533651352,0.009029285982251167,0.023201068863272667,0.901416003704071,4,0.045510876923799515,o_proj_absorb,0.054246410727500916,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0516695976257324,0.005602349527180195,7.567988872528076,4,0.002360949292778969,0.010798005387187004,K4V4,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9603093266487122,0.07895527780056,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9652222990989685,0.07179351896047592,0.9652183055877686,0.07179376482963562,0.9950113097826639,0.010065412924935421,0.0029630460776388645,0.1355312168598175,0.005602349527180195,0.01414200384169817,0.918261706829071,4,0.024872243404388428,o_proj_absorb,0.03391227871179581,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.696845531463623,0.020825905725359917,24.971328735351562,3,0.006072394084185362,0.03620503842830658,K3V4,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.8818878531455994,0.24939288198947906,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8957740068435669,0.24980099499225616,0.8957707285881042,0.24979974329471588,0.9879616300264994,0.024482504309465487,0.007640841417014599,0.5038172602653503,0.020825905725359917,0.049793463200330734,0.863452136516571,4,0.0597342774271965,o_proj_absorb,0.0685901939868927,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.0495660305023193,0.005728444084525108,7.767638206481934,4,0.002275970997288823,0.011039121076464653,K4V4,hadamard_lm,randomized_hadamard,model.layers.10.self_attn,10,0.9609488248825073,0.07980573177337646,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.96279376745224,0.07826943695545197,0.9627896547317505,0.078269824385643,0.9950916568438212,0.009859210656334957,0.002932218136265874,0.13858167827129364,0.005728444084525108,0.014679492451250553,0.9141601324081421,4,0.024369442835450172,o_proj_absorb,0.03307636082172394,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.8572871685028076,0.02067738212645054,23.850255966186523,3,0.00647849403321743,0.03779963031411171,K3V4,hadamard_lm,randomized_hadamard,model.layers.10.self_attn,10,0.8851993083953857,0.227679044008255,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.889802873134613,0.2346353381872177,0.8897988200187683,0.23463597893714905,0.9879581729571024,0.0244044354185462,0.007692783139646053,0.5002241730690002,0.02067738212645054,0.051830098032951355,0.859130859375,4,0.059042029082775116,o_proj_absorb,0.06805285811424255,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.4400010108947754,0.0061889523640275,7.508618354797363,4,0.0025617782957851887,0.011698015034198761,K4V4,hadamard_lm,random_orthogonal,model.layers.10.self_attn,10,0.9592746496200562,0.08242657780647278,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9626610279083252,0.07837026566267014,0.9626574516296387,0.07836952060461044,0.9949276049931844,0.010261479454735914,0.003158664796501398,0.14972221851348877,0.0061889523640275,0.015387212857604027,0.916064441204071,4,0.025063995271921158,o_proj_absorb,0.03409291058778763,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,3.9409947395324707,0.026114897802472115,24.901695251464844,3,0.00661135371774435,0.03965630382299423,K3V4,hadamard_lm,random_orthogonal,model.layers.10.self_attn,10,0.8833865523338318,0.2635310888290405,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.8948493599891663,0.2752719819545746,0.8948459625244141,0.2752704620361328,0.987694501876831,0.025265706703066826,0.008062548004090786,0.631767749786377,0.026114897802472115,0.0618254579603672,0.8549560308456421,4,0.06112321838736534,o_proj_absorb,0.06984169781208038,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.11.self_attn,11,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.15446721017360687,0.0028462361078709364,4.683328151702881,4,4.094874483939748e-08,0.008796037174761295,K4V4,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9861159324645996,0.02856123447418213,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9874494075775146,0.02614174783229828,0.9874448180198669,0.026141855865716934,1.0000024437904358,4.177106778987157e-08,4.2101788721993216e-08,0.07354981452226639,0.0028462361078709364,0.009442655369639397,0.923291027545929,4,4.226266980822402e-08,o_proj_absorb,0.009119555354118347,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.5782928466796875,0.010673793964087963,15.161623001098633,4,0.007723767776042223,0.01645559072494507,K4V4,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9294813871383667,0.14565332233905792,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.948691189289093,0.10870492458343506,0.9486870765686035,0.10870496183633804,0.9900741577148438,0.01996689864123861,0.009514650329947472,0.27582237124443054,0.010673793964087963,0.028001755475997925,0.890087902545929,4,0.042662277817726135,o_proj_absorb,0.05139628425240517,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1031911373138428,0.00547222513705492,7.833093643188477,4,0.0028414675034582615,0.011556623503565788,K4V4,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9566287994384766,0.08864309638738632,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9662891626358032,0.07048158347606659,0.9662849307060242,0.07048158347606659,0.9949632883071899,0.010118321670840183,0.004035877995193005,0.14140820503234863,0.00547222513705492,0.014777815900743008,0.908447265625,4,0.023477619513869286,o_proj_absorb,0.0325368195772171,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.415198802947998,0.022151121869683266,24.97058868408203,3,0.007317972369492054,0.03808942809700966,K3V4,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.8644083738327026,0.3014550805091858,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.8952621817588806,0.2536662220954895,0.8952582478523254,0.2536669075489044,0.9881762663523356,0.023944002265731495,0.010247179307043552,0.57240891456604,0.022151121869683266,0.06148579716682434,0.842846691608429,4,0.054266855120658875,o_proj_absorb,0.06285196542739868,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,0.5489981770515442,0.004971367307007313,7.920392990112305,4,0.0029431176371872425,0.011509663425385952,K4V4,hadamard_lm,randomized_hadamard,model.layers.11.self_attn,11,0.9562435150146484,0.08606083691120148,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9661309123039246,0.06672853231430054,0.9661261439323425,0.06672936677932739,0.994939923286438,0.010169607742379108,0.004070560447871685,0.12846550345420837,0.004971367307007313,0.013449087738990784,0.9098876714706421,4,0.0234951451420784,o_proj_absorb,0.03210005909204483,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.567913055419922,0.01823154278099537,23.557676315307617,3,0.007431287318468094,0.03731926903128624,K3V4,hadamard_lm,randomized_hadamard,model.layers.11.self_attn,11,0.8803791403770447,0.25016626715660095,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9073148965835571,0.20176894962787628,0.9073112607002258,0.20176835358142853,0.9881191849708557,0.024111087744434673,0.01018875278532505,0.47112274169921875,0.01823154278099537,0.048135049641132355,0.84912109375,4,0.05471322312951088,o_proj_absorb,0.06290163844823837,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,2.0361602306365967,0.009471841156482697,11.518858909606934,4,0.0031236589420586824,0.014083025977015495,K4V4,hadamard_lm,random_orthogonal,model.layers.11.self_attn,11,0.9453322887420654,0.11786440759897232,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.95619797706604,0.09898684173822403,0.9561939239501953,0.09898646175861359,0.9948345224062601,0.010435283572102586,0.004342973232269287,0.2447625994682312,0.009471841156482697,0.023980673402547836,0.901806652545929,4,0.02383921854197979,o_proj_absorb,0.03322010859847069,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,4.945310115814209,0.03542094677686691,34.12410354614258,3,0.00793937873095274,0.04711047559976578,K3V4,hadamard_lm,random_orthogonal,model.layers.11.self_attn,11,0.8389514088630676,0.3729800581932068,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.8653824925422668,0.34472307562828064,0.8653784394264221,0.34472423791885376,0.9875257015228271,0.025456281378865242,0.010810079984366894,0.9153155088424683,0.03542094677686691,0.09139831364154816,0.831787109375,4,0.05761938542127609,o_proj_absorb,0.0665651261806488,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.12.self_attn,12,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.12261811643838882,0.0038565152790397406,4.062128067016602,4,3.6140487935654164e-08,0.008598790504038334,K4V4,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.988908052444458,0.022345487028360367,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.989906370639801,0.02051396481692791,0.9899009466171265,0.02051444910466671,1.0000027418136597,4.032973421885799e-08,4.167981160208001e-08,0.06370566785335541,0.0038565152790397406,0.011014120653271675,0.9212890863418579,4,4.316890311883981e-08,o_proj_absorb,0.00929994136095047,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,0.8422877192497253,0.011404342949390411,11.347384452819824,4,0.00676387082785368,0.015241645276546478,K4V4,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9392515420913696,0.12279841303825378,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9570186734199524,0.08896572887897491,0.9570136070251465,0.08896579593420029,0.9876015981038412,0.025050893425941467,0.00934941042214632,0.18838801980018616,0.011404342949390411,0.027118107303977013,0.889404296875,4,0.0590393990278244,o_proj_absorb,0.06844440847635269,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.59987872838974,0.005905315279960632,5.883327960968018,4,0.0022111795842647552,0.010734183713793755,K4V4,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9579575061798096,0.08449431508779526,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9671515822410583,0.06781576573848724,0.9671462774276733,0.06781620532274246,0.9936190048853556,0.01281496036487321,0.003778752638027072,0.09754973649978638,0.005905315279960632,0.017154980450868607,0.905566394329071,4,0.032454948872327805,o_proj_absorb,0.041546035557985306,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.107449531555176,0.021376637741923332,18.158340454101562,3,0.005741043481975794,0.03536881506443024,K3V4,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.89091956615448,0.22475497424602509,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9116278290748596,0.1927688717842102,0.9116231203079224,0.19276878237724304,0.9850423137346903,0.030357511558880407,0.009480028413236141,0.3531200885772705,0.021376637741923332,0.051996443420648575,0.851391613483429,4,0.07585146278142929,o_proj_absorb,0.0845075249671936,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,0.8032387495040894,0.006251192186027765,5.963657379150391,4,0.002238336717709899,0.01095150038599968,K4V4,hadamard_lm,randomized_hadamard,model.layers.12.self_attn,12,0.9586921334266663,0.08431034535169601,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9683508276939392,0.06664148718118668,0.9683457612991333,0.0666414275765419,0.9936754902203878,0.012721577348808447,0.003839236916974187,0.10326327383518219,0.006251192186027765,0.01748509705066681,0.910400390625,4,0.03208715841174126,o_proj_absorb,0.04095258191227913,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,2.668057680130005,0.0249868705868721,19.297945022583008,3,0.0059992545284330845,0.03670283779501915,K3V4,hadamard_lm,randomized_hadamard,model.layers.12.self_attn,12,0.887713611125946,0.23479494452476501,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9063615202903748,0.2127634584903717,0.9063565135002136,0.21276399493217468,0.9850878516832987,0.03036219518010815,0.009960638359189034,0.41275742650032043,0.0249868705868721,0.06534694135189056,0.8459228277206421,4,0.07512669265270233,o_proj_absorb,0.08346384018659592,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.0752379894256592,0.0075031002052128315,6.776247501373291,4,0.002509130397811532,0.011287325993180275,K4V4,hadamard_lm,random_orthogonal,model.layers.12.self_attn,12,0.9533983469009399,0.09276285767555237,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9638461470603943,0.07355260848999023,0.9638409614562988,0.07355290651321411,0.9935077031453451,0.013140121086811027,0.003990063909441233,0.1239435076713562,0.0075031002052128315,0.018681250512599945,0.904614269733429,4,0.03292116895318031,o_proj_absorb,0.04169595614075661,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,2.8381900787353516,0.026525836437940598,19.98816680908203,3,0.0063119870610535145,0.039004530757665634,K3V4,hadamard_lm,random_orthogonal,model.layers.12.self_attn,12,0.8755923509597778,0.2649569511413574,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9007678627967834,0.2366933673620224,0.9007629752159119,0.23669366538524628,0.9848004182179769,0.031314332193384566,0.009921528398990631,0.43817955255508423,0.026525836437940598,0.06262169778347015,0.842578113079071,4,0.07770948112010956,o_proj_absorb,0.08684282749891281,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.13.self_attn,13,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.20073288679122925,0.004349416587501764,5.115637302398682,4,4.143605281115015e-08,0.008684966713190079,K4V4,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.986914873123169,0.026711054146289825,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9876661896705627,0.02526303380727768,0.9876617789268494,0.02526303380727768,1.0000066757202148,4.2170384517703496e-08,4.1610547896198113e-08,0.08056142181158066,0.004349416587501764,0.01582607626914978,0.917651355266571,4,4.346455284576223e-08,o_proj_absorb,0.009436648339033127,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,0.5714073181152344,0.011908364482223988,13.790031433105469,4,0.006640899460762739,0.01542149018496275,K4V4,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9442889094352722,0.11007178574800491,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.96307373046875,0.07394800335168839,0.963069498538971,0.07394801825284958,0.9904345472653707,0.01927308350180586,0.008909180760383606,0.220570906996727,0.011908364482223988,0.03642676770687103,0.8871825933456421,4,0.04226917028427124,o_proj_absorb,0.05128163844347,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6977521777153015,0.00734648248180747,8.221885681152344,4,0.0025505723897367716,0.01108222920447588,K4V4,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.959137499332428,0.08382843434810638,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9714706540107727,0.05944247916340828,0.9714658856391907,0.059443142265081406,0.9951077699661255,0.009861089677239457,0.0036826366558670998,0.13607412576675415,0.00734648248180747,0.02311166189610958,0.906982421875,4,0.023350059986114502,o_proj_absorb,0.03276702016592026,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.5652828216552734,0.027563123032450676,26.093490600585938,3,0.006963113788515329,0.0373784564435482,K3V4,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.8995715379714966,0.20308341085910797,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9236095547676086,0.1597757637500763,0.9236050844192505,0.15977638959884644,0.9888828794161478,0.02257973188534379,0.009255108423531055,0.5105338096618652,0.027563123032450676,0.07107371836900711,0.842700183391571,4,0.051520973443984985,o_proj_absorb,0.06020704284310341,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,0.6076035499572754,0.0066320085898041725,7.492603302001953,4,0.0025634008925408125,0.011017357930541039,K4V4,hadamard_lm,randomized_hadamard,model.layers.13.self_attn,13,0.9633221626281738,0.07292434573173523,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9748731255531311,0.05043436959385872,0.9748683571815491,0.0504349023103714,0.995155413945516,0.009733603723968068,0.0037407181225717068,0.12284038960933685,0.0066320085898041725,0.01981758140027523,0.908129870891571,4,0.022896692156791687,o_proj_absorb,0.03190218284726143,4
4,randomized Hadamard LM W3A4 plus randomized HLM K3V4,1.9686414003372192,0.02309604547917843,23.50320816040039,3,0.006745683960616589,0.03666098788380623,K3V4,hadamard_lm,randomized_hadamard,model.layers.13.self_attn,13,0.8955367803573608,0.21140837669372559,W3A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w3a4_hlm_k3v4,attn_randhadamard_lm_w3a4_hlm_k3v4,0.9197341203689575,0.16413240134716034,0.919729471206665,0.16413356363773346,0.9889495372772217,0.022664833813905716,0.009820130653679371,0.42779305577278137,0.02309604547917843,0.07200169563293457,0.846997082233429,4,0.05142868682742119,o_proj_absorb,0.0599597804248333,3
4,dense random orthogonal LM W4A4 plus random-orthogonal K4V4,1.0247831344604492,0.007623182609677315,7.986572742462158,4,0.002816634951159358,0.011713060550391674,K4V4,hadamard_lm,random_orthogonal,model.layers.13.self_attn,13,0.9608289003372192,0.07875729352235794,W4A4,randortho_lm,random_orthogonal,attn_randortho_lm_w4a4_hlm_k4v4,attn_randortho_lm_w4a4_hlm_k4v4,0.9719371199607849,0.05702604353427887,0.971932590007782,0.057026319205760956,0.9949084321657816,0.010306142813836535,0.003975049592554569,0.1411992609500885,0.007623182609677315,0.021394960582256317,0.9084717035293579,4,0.024126743897795677,o_proj_absorb,0.03283783793449402,4
4,dense random orthogonal LM W3A4 plus random-orthogonal K3V4,2.8429274559020996,0.0304524265229702,28.01699447631836,3,0.007555855438113213,0.039085306227207184,K3V4,hadamard_lm,random_orthogonal,model.layers.13.self_attn,13,0.8936302661895752,0.22118635475635529,W3A4,randortho_lm,random_orthogonal,attn_randortho_lm_w3a4_hlm_k3v4,attn_randortho_lm_w3a4_hlm_k3v4,0.9198436737060547,0.17379698157310486,0.9198393821716309,0.1737973541021347,0.9883093039194742,0.024097173164288204,0.009926153346896172,0.5640504956245422,0.0304524265229702,0.07380847632884979,0.8374267816543579,4,0.054809510707855225,o_proj_absorb,0.06338150799274445,3
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,,model.layers.14.self_attn,14,1.0,0.0,FP16,fp16,,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.15094831585884094,0.004127329681068659,5.923321723937988,4,3.853055829949881e-08,0.008723112754523754,K4V4,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9863189458847046,0.02754375711083412,FP16,fp16,none,attn_kv_hlm_k4v4,attn_kv_hlm_k4v4,0.9875333309173584,0.025469446554780006,0.987529456615448,0.025469524785876274,1.0000030795733135,4.211888201173982e-08,4.462250657866207e-08,0.09290792047977448,0.004127329681068659,0.016342051327228546,0.9161132574081421,4,4.320358115705858e-08,o_proj_absorb,0.009359168820083141,16
4,MXFP4 W4A4 linear fake quant plus HLM K4V4,2.2448084354400635,0.013076662085950375,13.799947738647461,4,0.006381646264344454,0.01492384821176529,K4V4,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9401059746742249,0.1188211515545845,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,0.9552767276763916,0.09310396015644073,0.9552733302116394,0.09310293197631836,0.9904006520907084,0.01944336590046684,0.006999229080975056,0.2943611443042755,0.013076662085950375,0.039757028222084045,0.9003661870956421,4,0.04494922235608101,o_proj_absorb,0.05363645404577255,4
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.032936692237854,0.006326579954475164,8.04753589630127,4,0.0024735985789448023,0.011113728396594524,K4V4,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9655613303184509,0.06890296190977097,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,0.9733468294143677,0.054497264325618744,0.9733431935310364,0.054496560245752335,0.9951978524525961,0.009677462124576172,0.0028944623190909624,0.14241397380828857,0.006326579954475164,0.02163211815059185,0.910717785358429,4,0.02366432547569275,o_proj_absorb,0.03300324082374573,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.3475804328918457,0.021404830738902092,25.326095581054688,3,0.006688415072858334,0.037258051335811615,K3V4,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.8936222791671753,0.20654745399951935,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,0.9191620349884033,0.16161999106407166,0.9191582202911377,0.16162022948265076,0.9885474244753519,0.023415854045500357,0.007372355554252863,0.48183172941207886,0.021404830738902092,0.0700204148888588,0.848681628704071,4,0.05618679150938988,o_proj_absorb,0.06500867009162903,3
4,randomized Hadamard LM W4A4 plus randomized HLM K4V4,1.051143765449524,0.00669436389580369,8.539444923400879,4,0.002461378462612629,0.011111289262771606,K4V4,hadamard_lm,randomized_hadamard,model.layers.14.self_attn,14,0.9640498757362366,0.0713326707482338,W4A4,randhadamard_lm,randomized_hadamard,attn_randhadamard_lm_w4a4_hlm_k4v4,attn_randhadamard_lm_w4a4_hlm_k4v4,0.9728594422340393,0.05465959757566452,0.9728561639785767,0.05465865135192871,0.9951355258623759,0.009797029895707965,0.002862603636458516,0.15069293975830078,0.00669436389580369,0.02213902771472931,0.90576171875,4,0.02406710758805275,o_proj_absorb,0.03281394764780998,4
