a_bits,activation_quantizer_type,activation_scale_granularity,bits,block_size,compute_interpretation,cosine,layer,method,method_key,mxfp4_group_size,relative_mse,rotation,rotation_backend,rotation_seed,site,sqnr_db,w_bits,weight_quantizer_type,weight_scale_granularity
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9728612303733826,model.layers.9.self_attn.o_proj,randortho_lm,randortho_lm_w3a4,,0.0537375882267952,block_random_orthogonal_last_dim,random_orthogonal,11,linear,12.697218894958496,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9731993675231934,model.layers.9.self_attn.o_proj,randortho_lm,randortho_lm_w4a3,,0.05312163382768631,block_random_orthogonal_last_dim,random_orthogonal,11,linear,12.747285842895508,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9921624064445496,model.layers.9.mlp.gate_proj,direct_absmax,direct_absmax_w4a4,,0.015967706218361855,none,none,,linear,17.967575073242188,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.993675708770752,model.layers.9.mlp.gate_proj,mxfp4,mxfp4_w4a4,32,0.012664091773331165,none,none,,linear,18.974258422851562,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9942563772201538,model.layers.9.mlp.gate_proj,rot_absmax,rot_absmax_w4a4,,0.011636351235210896,block_hadamard_last_dim,hadamard,11,linear,19.34183120727539,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9960197806358337,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w4a4,,0.008074416778981686,block_hadamard_last_dim,hadamard,11,linear,20.92888832092285,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9906083941459656,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w3a4,,0.01920090615749359,block_hadamard_last_dim,hadamard,11,linear,17.16678237915039,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.990630567073822,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w4a3,,0.019094781950116158,block_hadamard_last_dim,hadamard,11,linear,17.190853118896484,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9851819276809692,model.layers.9.mlp.gate_proj,rot_lm,rot_lm_w3a3,,0.030476506799459457,block_hadamard_last_dim,hadamard,11,linear,15.160348892211914,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9960158467292786,model.layers.9.mlp.gate_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.008072358556091785,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,20.929996490478516,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9906355142593384,model.layers.9.mlp.gate_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.019148172810673714,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,17.178726196289062,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.990577757358551,model.layers.9.mlp.gate_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.019290626049041748,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,17.14653778076172,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9960443377494812,model.layers.9.mlp.gate_proj,randortho_lm,randortho_lm_w4a4,,0.00801466591656208,block_random_orthogonal_last_dim,random_orthogonal,11,linear,20.96114730834961,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9906860589981079,model.layers.9.mlp.gate_proj,randortho_lm,randortho_lm_w3a4,,0.01903894729912281,block_random_orthogonal_last_dim,random_orthogonal,11,linear,17.203571319580078,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9906617403030396,model.layers.9.mlp.gate_proj,randortho_lm,randortho_lm_w4a3,,0.019119400531053543,block_random_orthogonal_last_dim,random_orthogonal,11,linear,17.185256958007812,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9852604866027832,model.layers.9.mlp.up_proj,direct_absmax,direct_absmax_w4a4,,0.030249087139964104,none,none,,linear,15.192876815795898,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9886956214904785,model.layers.9.mlp.up_proj,mxfp4,mxfp4_w4a4,32,0.022542614489793777,none,none,,linear,16.46995735168457,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9891323447227478,model.layers.9.mlp.up_proj,rot_absmax,rot_absmax_w4a4,,0.02216717042028904,block_hadamard_last_dim,hadamard,11,linear,16.542896270751953,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9924638271331787,model.layers.9.mlp.up_proj,rot_lm,rot_lm_w4a4,,0.01508242916315794,block_hadamard_last_dim,hadamard,11,linear,18.215288162231445,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9823205471038818,model.layers.9.mlp.up_proj,rot_lm,rot_lm_w3a4,,0.03515308350324631,block_hadamard_last_dim,hadamard,11,linear,14.540366172790527,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9823905825614929,model.layers.9.mlp.up_proj,rot_lm,rot_lm_w4a3,,0.03498712182044983,block_hadamard_last_dim,hadamard,11,linear,14.560917854309082,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9722399711608887,model.layers.9.mlp.up_proj,rot_lm,rot_lm_w3a3,,0.054895561188459396,block_hadamard_last_dim,hadamard,11,linear,12.60462760925293,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9924673438072205,model.layers.9.mlp.up_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.015075680799782276,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,18.21723175048828,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9823852181434631,model.layers.9.mlp.up_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.03501260280609131,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.557756423950195,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9823227524757385,model.layers.9.mlp.up_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.03513011708855629,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.543204307556152,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9925147891044617,model.layers.9.mlp.up_proj,randortho_lm,randortho_lm_w4a4,,0.014976571314036846,block_random_orthogonal_last_dim,random_orthogonal,11,linear,18.24587631225586,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9824008345603943,model.layers.9.mlp.up_proj,randortho_lm,randortho_lm_w3a4,,0.03497900813817978,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.561924934387207,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9824422001838684,model.layers.9.mlp.up_proj,randortho_lm,randortho_lm_w4a3,,0.03489328548312187,block_random_orthogonal_last_dim,random_orthogonal,11,linear,14.57258129119873,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9702468514442444,model.layers.9.mlp.down_proj,direct_absmax,direct_absmax_w4a4,,0.06129980832338333,none,none,,linear,12.125408172607422,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9831362962722778,model.layers.9.mlp.down_proj,mxfp4,mxfp4_w4a4,32,0.033614709973335266,none,none,,linear,14.734705924987793,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9884589314460754,model.layers.9.mlp.down_proj,rot_absmax,rot_absmax_w4a4,,0.02354695461690426,block_hadamard_last_dim,hadamard,11,linear,16.28065299987793,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9916117191314697,model.layers.9.mlp.down_proj,rot_lm,rot_lm_w4a4,,0.016714397817850113,block_hadamard_last_dim,hadamard,11,linear,17.769092559814453,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9801397323608398,model.layers.9.mlp.down_proj,rot_lm,rot_lm_w3a4,,0.03932880982756615,block_hadamard_last_dim,hadamard,11,linear,14.052891731262207,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9807983636856079,model.layers.9.mlp.down_proj,rot_lm,rot_lm_w4a3,,0.0380861796438694,block_hadamard_last_dim,hadamard,11,linear,14.192325592041016,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9694734811782837,model.layers.9.mlp.down_proj,rot_lm,rot_lm_w3a3,,0.06015538051724434,block_hadamard_last_dim,hadamard,11,linear,12.207255363464355,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9915873408317566,model.layers.9.mlp.down_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.0167611725628376,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,17.756956100463867,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9800289869308472,model.layers.9.mlp.down_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.039550114423036575,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.028522491455078,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9808188080787659,model.layers.9.mlp.down_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.03803212568163872,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,14.198493957519531,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9913297891616821,model.layers.9.mlp.down_proj,randortho_lm,randortho_lm_w4a4,,0.01727212592959404,block_random_orthogonal_last_dim,random_orthogonal,11,linear,17.626541137695312,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.97980135679245,model.layers.9.mlp.down_proj,randortho_lm,randortho_lm_w3a4,,0.03999713435769081,block_random_orthogonal_last_dim,random_orthogonal,11,linear,13.979711532592773,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9798254370689392,model.layers.9.mlp.down_proj,randortho_lm,randortho_lm_w4a3,,0.03994671627879143,block_random_orthogonal_last_dim,random_orthogonal,11,linear,13.985189437866211,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.992750883102417,model.layers.10.self_attn.q_proj,direct_absmax,direct_absmax_w4a4,,0.014515063725411892,none,none,,linear,18.38180923461914,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9965524673461914,model.layers.10.self_attn.q_proj,mxfp4,mxfp4_w4a4,32,0.007055145222693682,none,none,,linear,21.51494026184082,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9980372786521912,model.layers.10.self_attn.q_proj,rot_absmax,rot_absmax_w4a4,,0.003961045760661364,block_hadamard_last_dim,hadamard,11,linear,24.021902084350586,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9985821843147278,model.layers.10.self_attn.q_proj,rot_lm,rot_lm_w4a4,,0.0029619536362588406,block_hadamard_last_dim,hadamard,11,linear,25.284217834472656,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9965940713882446,model.layers.10.self_attn.q_proj,rot_lm,rot_lm_w3a4,,0.007639192510396242,block_hadamard_last_dim,hadamard,11,linear,21.169525146484375,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9967331290245056,model.layers.10.self_attn.q_proj,rot_lm,rot_lm_w4a3,,0.007013237103819847,block_hadamard_last_dim,hadamard,11,linear,21.540815353393555,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9947021007537842,model.layers.10.self_attn.q_proj,rot_lm,rot_lm_w3a3,,0.012163601815700531,block_hadamard_last_dim,hadamard,11,linear,19.149377822875977,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.998603105545044,model.layers.10.self_attn.q_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.002929847687482834,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,25.33155059814453,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9965918660163879,model.layers.10.self_attn.q_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.007618654984980822,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,21.181217193603516,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9967479705810547,model.layers.10.self_attn.q_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.007047020364552736,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,21.51994514465332,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.998539388179779,model.layers.10.self_attn.q_proj,randortho_lm,randortho_lm_w4a4,,0.003091988619416952,block_random_orthogonal_last_dim,random_orthogonal,11,linear,25.097620010375977,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9965289235115051,model.layers.10.self_attn.q_proj,randortho_lm,randortho_lm_w3a4,,0.007918003015220165,block_random_orthogonal_last_dim,random_orthogonal,11,linear,21.013843536376953,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.996527910232544,model.layers.10.self_attn.q_proj,randortho_lm,randortho_lm_w4a3,,0.007922552525997162,block_random_orthogonal_last_dim,random_orthogonal,11,linear,21.011348724365234,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9943689107894897,model.layers.10.self_attn.k_proj,direct_absmax,direct_absmax_w4a4,,0.01125145424157381,none,none,,linear,19.487913131713867,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9970484972000122,model.layers.10.self_attn.k_proj,mxfp4,mxfp4_w4a4,32,0.005944902542978525,none,none,,linear,22.25855255126953,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9984908103942871,model.layers.10.self_attn.k_proj,rot_absmax,rot_absmax_w4a4,,0.003043022006750107,block_hadamard_last_dim,hadamard,11,linear,25.166950225830078,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9988998174667358,model.layers.10.self_attn.k_proj,rot_lm,rot_lm_w4a4,,0.0023620829451829195,block_hadamard_last_dim,hadamard,11,linear,26.26704978942871,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9973828196525574,model.layers.10.self_attn.k_proj,rot_lm,rot_lm_w3a4,,0.006054973695427179,block_hadamard_last_dim,hadamard,11,linear,22.178876876831055,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9974882006645203,model.layers.10.self_attn.k_proj,rot_lm,rot_lm_w4a3,,0.005679104011505842,block_hadamard_last_dim,hadamard,11,linear,22.45720100402832,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9959591627120972,model.layers.10.self_attn.k_proj,rot_lm,rot_lm_w3a3,,0.009772315621376038,block_hadamard_last_dim,hadamard,11,linear,20.100025177001953,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9988956451416016,model.layers.10.self_attn.k_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.0023037621285766363,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,26.375621795654297,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9973011016845703,model.layers.10.self_attn.k_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.006309185642749071,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,22.000267028808594,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9974750876426697,model.layers.10.self_attn.k_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.005629426334053278,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,22.495357513427734,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9988957047462463,model.layers.10.self_attn.k_proj,randortho_lm,randortho_lm_w4a4,,0.002383178099989891,block_random_orthogonal_last_dim,random_orthogonal,11,linear,26.228435516357422,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9973768591880798,model.layers.10.self_attn.k_proj,randortho_lm,randortho_lm_w3a4,,0.006313564721494913,block_random_orthogonal_last_dim,random_orthogonal,11,linear,21.99725341796875,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9973508715629578,model.layers.10.self_attn.k_proj,randortho_lm,randortho_lm_w4a3,,0.006379666272550821,block_random_orthogonal_last_dim,random_orthogonal,11,linear,21.9520206451416,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.9403998255729675,model.layers.10.self_attn.v_proj,direct_absmax,direct_absmax_w4a4,,0.12730135023593903,none,none,,linear,8.951669692993164,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.9773468375205994,model.layers.10.self_attn.v_proj,mxfp4,mxfp4_w4a4,32,0.045510876923799515,none,none,,linear,13.418848037719727,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.982574999332428,model.layers.10.self_attn.v_proj,rot_absmax,rot_absmax_w4a4,,0.03578599542379379,block_hadamard_last_dim,hadamard,11,linear,14.462869644165039,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9876022934913635,model.layers.10.self_attn.v_proj,rot_lm,rot_lm_w4a4,,0.02475985325872898,block_hadamard_last_dim,hadamard,11,linear,16.062519073486328,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9698306322097778,model.layers.10.self_attn.v_proj,rot_lm,rot_lm_w3a4,,0.05988793075084686,block_hadamard_last_dim,hadamard,11,linear,12.226606369018555,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9720864295959473,model.layers.10.self_attn.v_proj,rot_lm,rot_lm_w4a3,,0.05558991804718971,block_hadamard_last_dim,hadamard,11,linear,12.550040245056152,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9551957845687866,model.layers.10.self_attn.v_proj,rot_lm,rot_lm_w3a3,,0.0886693149805069,block_hadamard_last_dim,hadamard,11,linear,10.522266387939453,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9876912832260132,model.layers.10.self_attn.v_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.024574588984251022,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,16.095138549804688,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9708709120750427,model.layers.10.self_attn.v_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.0578329898416996,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,12.378243446350098,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9720641374588013,model.layers.10.self_attn.v_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.05548781901597977,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,12.558023452758789,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9873906970024109,model.layers.10.self_attn.v_proj,randortho_lm,randortho_lm_w4a4,,0.025146469473838806,block_random_orthogonal_last_dim,random_orthogonal,11,linear,15.995229721069336,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9706168174743652,model.layers.10.self_attn.v_proj,randortho_lm,randortho_lm_w3a4,,0.05820467323064804,block_random_orthogonal_last_dim,random_orthogonal,11,linear,12.350421905517578,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,dense random orthogonal + non-uniform codebook fake quant,0.9704527854919434,model.layers.10.self_attn.v_proj,randortho_lm,randortho_lm_w4a3,,0.05859936401247978,block_random_orthogonal_last_dim,random_orthogonal,11,linear,12.32107162475586,4,non-uniform codebook,block_rms
4,uniform integer-like,last_dim_block_absmax,W4A4,128,block-wise uniform fake quant; future INT mapping is plausible,0.978847861289978,model.layers.10.self_attn.o_proj,direct_absmax,direct_absmax_w4a4,,0.04392356798052788,none,none,,linear,13.57302474975586,4,uniform integer-like,last_dim_block_absmax
4,mxfp4_e2m1_fake_quant,group_power2,W4A4,128,MXFP4 E2M1 fake quant with 32-value group scales,0.984596848487854,model.layers.10.self_attn.o_proj,mxfp4,mxfp4_w4a4,32,0.030728468671441078,none,none,,linear,15.124589920043945,4,mxfp4_e2m1_fake_quant,group_power2
4,uniform integer-like,last_dim_block_absmax,W4A4,128,rotation + uniform fake quant; needs rotation handling,0.9845056533813477,model.layers.10.self_attn.o_proj,rot_absmax,rot_absmax_w4a4,,0.031847428530454636,block_hadamard_last_dim,hadamard,11,linear,14.969257354736328,4,uniform integer-like,last_dim_block_absmax
4,non-uniform codebook,block_rms,W4A4,128,non-uniform codebook fake quant; not native INT GEMM,0.989705502986908,model.layers.10.self_attn.o_proj,rot_lm,rot_lm_w4a4,,0.020495852455496788,block_hadamard_last_dim,hadamard,11,linear,16.883338928222656,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,non-uniform codebook fake quant; not native INT GEMM,0.9769083261489868,model.layers.10.self_attn.o_proj,rot_lm,rot_lm_w3a4,,0.045655958354473114,block_hadamard_last_dim,hadamard,11,linear,13.405025482177734,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9757083654403687,model.layers.10.self_attn.o_proj,rot_lm,rot_lm_w4a3,,0.04803113266825676,block_hadamard_last_dim,hadamard,11,linear,13.184771537780762,4,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W3A3,128,non-uniform codebook fake quant; not native INT GEMM,0.9631966352462769,model.layers.10.self_attn.o_proj,rot_lm,rot_lm_w3a3,,0.0722755491733551,block_hadamard_last_dim,hadamard,11,linear,11.410085678100586,3,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9904646277427673,model.layers.10.self_attn.o_proj,randhadamard_lm,randhadamard_lm_w4a4,,0.018985312432050705,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,17.215822219848633,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,randomized Hadamard + non-uniform codebook fake quant,0.9777007699012756,model.layers.10.self_attn.o_proj,randhadamard_lm,randhadamard_lm_w3a4,,0.04410674795508385,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,13.554949760437012,3,non-uniform codebook,block_rms
3,non-uniform codebook,block_rms,W4A3,128,randomized Hadamard + non-uniform codebook fake quant,0.9784417748451233,model.layers.10.self_attn.o_proj,randhadamard_lm,randhadamard_lm_w4a3,,0.042681705206632614,block_randomized_hadamard_last_dim,randomized_hadamard,11,linear,13.697582244873047,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W4A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9903658628463745,model.layers.10.self_attn.o_proj,randortho_lm,randortho_lm_w4a4,,0.01920671947300434,block_random_orthogonal_last_dim,random_orthogonal,11,linear,17.165468215942383,4,non-uniform codebook,block_rms
4,non-uniform codebook,block_rms,W3A4,128,dense random orthogonal + non-uniform codebook fake quant,0.9776913523674011,model.layers.10.self_attn.o_proj,randortho_lm,randortho_lm_w3a4,,0.0441691055893898,block_random_orthogonal_last_dim,random_orthogonal,11,linear,13.548813819885254,3,non-uniform codebook,block_rms
