a_bits,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_method,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,method,method_key,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.7572519779205322,0.016523288562893867,21.458309173583984,3,0.006022976245731115,0.035761360079050064,K3V4,hadamard_lm,model.layers.9.self_attn,9,0.8901023864746094,0.22505486011505127,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9172913432121277,0.18463705480098724,0.9172900319099426,0.18463647365570068,0.9880415002504984,0.024346818681806326,0.00867424812167883,0.4540742039680481,0.016523288562893867,0.043649911880493164,0.8573242425918579,4,0.05834323167800903,o_proj_absorb,0.06694008409976959,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.1426639556884766,0.007845760323107243,9.20792007446289,4,0.0050498731434345245,0.013397151604294777,K4V3,hadamard_lm,model.layers.9.self_attn,9,0.9293973445892334,0.136969655752182,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9504486322402954,0.09741079807281494,0.9504468441009521,0.09741094708442688,0.9885029594103495,0.02324955289562543,0.007665462791919708,0.21560825407505035,0.007845760323107243,0.016041738912463188,0.908984363079071,3,0.057033322751522064,o_proj_absorb,0.08842574805021286,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.10.self_attn,10,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.002227108459919691,1.1183858816821157e-07,0.00016819727898109704,16,4.017058330418877e-08,1.1689865431208091e-07,K16V16,fp16,model.layers.10.self_attn,10,1.0000015497207642,1.0450169156683842e-06,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000207424163818,9.466207870900689e-07,1.0000169277191162,9.893904007185483e-07,1.0000034372011821,4.068490255804136e-08,3.9799061823941884e-08,2.7055825739807915e-06,1.1183858816821157e-07,2.956089986128063e-07,0.9995361566543579,16,4.2085062545993424e-08,reconstruct,4.2085062545993424e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.2084256410598755,0.003885667771100998,5.972655296325684,4,4.017058330418877e-08,0.008622024208307266,K4V4,hadamard_lm,model.layers.10.self_attn,10,0.9874934554100037,0.02497134543955326,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9861334562301636,0.02815420553088188,0.9861297011375427,0.02815396338701248,1.0000034372011821,4.068490255804136e-08,3.9799061823941884e-08,0.09400150179862976,0.003885667771100998,0.010601228103041649,0.922607421875,4,4.2085062545993424e-08,reconstruct,0.009138627909123898,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.2084256410598755,0.003885667771100998,5.972655296325684,4,4.017058330418877e-08,0.008622024208307266,K4V4,hadamard_lm,model.layers.10.self_attn,10,0.9874939918518066,0.024970287457108498,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9861333966255188,0.02815420925617218,0.9861295223236084,0.02815396338701248,1.0000034372011821,4.068490255804136e-08,3.9799061823941884e-08,0.09400150179862976,0.003885667771100998,0.010601228103041649,0.922607421875,4,4.2085062545993424e-08,o_proj_absorb,0.009138627909123898,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.6707227826118469,0.013399343937635422,20.29604721069336,3,4.017058330418877e-08,0.030982738360762596,K3V4,hadamard_lm,model.layers.10.self_attn,10,0.9537864327430725,0.10393710434436798,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9498599767684937,0.1164717748761177,0.9498564004898071,0.11647102981805801,1.0000034372011821,4.068490255804136e-08,3.9799061823941884e-08,0.32415494322776794,0.013399343937635422,0.040941327810287476,0.865429699420929,4,4.2085062545993424e-08,o_proj_absorb,0.009138627909123898,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.2084256410598755,0.003885667771100998,5.972655296325684,4,4.017058330418877e-08,0.008622024208307266,K4V3,hadamard_lm,model.layers.10.self_attn,10,0.9826077818870544,0.034535713493824005,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9800788164138794,0.03993406519293785,0.9800751805305481,0.03993357717990875,1.0000034372011821,4.068490255804136e-08,3.9799061823941884e-08,0.09400150179862976,0.003885667771100998,0.010601228103041649,0.922607421875,3,4.2085062545993424e-08,o_proj_absorb,0.03271395340561867,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0516695976257324,0.005602349527180195,7.567988872528076,4,0.002360949292778969,0.010798005387187004,K4V4,hadamard_lm,model.layers.10.self_attn,10,0.9603093266487122,0.07895527780056,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9652222990989685,0.07179351896047592,0.9652183055877686,0.07179376482963562,0.9950113097826639,0.010065412924935421,0.0029630460776388645,0.1355312168598175,0.005602349527180195,0.01414200384169817,0.918261706829071,4,0.024872243404388428,o_proj_absorb,0.03391227871179581,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.696845531463623,0.020825905725359917,24.971328735351562,3,0.006072394084185362,0.03620503842830658,K3V4,hadamard_lm,model.layers.10.self_attn,10,0.8818878531455994,0.24939288198947906,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.8957740068435669,0.24980099499225616,0.8957707285881042,0.24979974329471588,0.9879616300264994,0.024482504309465487,0.007640841417014599,0.5038172602653503,0.020825905725359917,0.049793463200330734,0.863452136516571,4,0.0597342774271965,o_proj_absorb,0.0685901939868927,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,1.9473974704742432,0.009261022321879864,10.546286582946777,4,0.005681829061359167,0.013970945961773396,K4V3,hadamard_lm,model.layers.10.self_attn,10,0.9287629127502441,0.1378551423549652,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9413374662399292,0.11708419770002365,0.9413334131240845,0.11708475649356842,0.9887582262357076,0.022786494189252455,0.007011352106928825,0.22404128313064575,0.009261022321879864,0.018510902300477028,0.910082995891571,3,0.055666301399469376,o_proj_absorb,0.08675076812505722,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.11.self_attn,11,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0003714835620485246,1.542778562679814e-07,0.00025501122581772506,16,4.094874483939748e-08,1.1184367565419961e-07,K16V16,fp16,model.layers.11.self_attn,11,1.000002384185791,1.6648327800794505e-06,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.000028133392334,1.3108268603900797e-06,1.000023603439331,1.3536437108996324e-06,1.0000024437904358,4.177106778987157e-08,4.2101788721993216e-08,3.986706360592507e-06,1.542778562679814e-07,4.7529525204481615e-07,0.99951171875,16,4.226266980822402e-08,reconstruct,4.226266980822402e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.15446721017360687,0.0028462361078709364,4.683328151702881,4,4.094874483939748e-08,0.008796037174761295,K4V4,hadamard_lm,model.layers.11.self_attn,11,0.9861161708831787,0.02856157161295414,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9874494075775146,0.02614174783229828,0.9874449372291565,0.026141857728362083,1.0000024437904358,4.177106778987157e-08,4.2101788721993216e-08,0.07354981452226639,0.0028462361078709364,0.009442655369639397,0.923291027545929,4,4.226266980822402e-08,reconstruct,0.009119555354118347,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.15446721017360687,0.0028462361078709364,4.683328151702881,4,4.094874483939748e-08,0.008796037174761295,K4V4,hadamard_lm,model.layers.11.self_attn,11,0.9861159324645996,0.02856123447418213,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9874494075775146,0.02614174783229828,0.9874448180198669,0.026141855865716934,1.0000024437904358,4.177106778987157e-08,4.2101788721993216e-08,0.07354981452226639,0.0028462361078709364,0.009442655369639397,0.923291027545929,4,4.226266980822402e-08,o_proj_absorb,0.009119555354118347,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.5773317813873291,0.011124554090201855,18.064800262451172,3,4.094874483939748e-08,0.03155297785997391,K3V4,hadamard_lm,model.layers.11.self_attn,11,0.9578403234481812,0.09157687425613403,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.962135910987854,0.08378103375434875,0.962131917476654,0.08378030359745026,1.0000024437904358,4.177106778987157e-08,4.2101788721993216e-08,0.2874704897403717,0.011124554090201855,0.037610143423080444,0.859082043170929,4,4.226266980822402e-08,o_proj_absorb,0.009119555354118347,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.15446721017360687,0.0028462361078709364,4.683328151702881,4,4.094874483939748e-08,0.008796037174761295,K4V3,hadamard_lm,model.layers.11.self_attn,11,0.9797869920730591,0.040802307426929474,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9800330996513367,0.040425557643175125,0.980028510093689,0.04042606055736542,1.0000024437904358,4.177106778987157e-08,4.2101788721993216e-08,0.07354981452226639,0.0028462361078709364,0.009442655369639397,0.923291027545929,3,4.226266980822402e-08,o_proj_absorb,0.033466484397649765,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1031911373138428,0.00547222513705492,7.833093643188477,4,0.0028414675034582615,0.011556623503565788,K4V4,hadamard_lm,model.layers.11.self_attn,11,0.9566287994384766,0.08864309638738632,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9662891626358032,0.07048158347606659,0.9662849307060242,0.07048158347606659,0.9949632883071899,0.010118321670840183,0.004035877995193005,0.14140820503234863,0.00547222513705492,0.014777815900743008,0.908447265625,4,0.023477619513869286,o_proj_absorb,0.0325368195772171,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,3.415198802947998,0.022151121869683266,24.97058868408203,3,0.007317972369492054,0.03808942809700966,K3V4,hadamard_lm,model.layers.11.self_attn,11,0.8644083738327026,0.3014550805091858,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.8952621817588806,0.2536662220954895,0.8952582478523254,0.2536669075489044,0.9881762663523356,0.023944002265731495,0.010247179307043552,0.57240891456604,0.022151121869683266,0.06148579716682434,0.842846691608429,4,0.054266855120658875,o_proj_absorb,0.06285196542739868,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,2.167849063873291,0.010175054892897606,12.128232955932617,4,0.00684372941032052,0.015478676185011864,K4V3,hadamard_lm,model.layers.11.self_attn,11,0.9152548313140869,0.16454197466373444,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9350125789642334,0.1284942924976349,0.9350079298019409,0.12849517166614532,0.9886019229888916,0.022938039309034746,0.009363675490021706,0.2629344165325165,0.010175054892897606,0.023288236930966377,0.8962157964706421,3,0.05260671302676201,o_proj_absorb,0.08390942215919495,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.12.self_attn,12,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.001946489093825221,1.2770513535542705e-07,0.00013122285599820316,16,3.6140487935654164e-08,1.079748983556783e-07,K16V16,fp16,model.layers.12.self_attn,12,1.0000009536743164,8.307687835440447e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000213384628296,6.259501219574304e-07,1.0000159740447998,6.6919625396622e-07,1.0000027418136597,4.032973421885799e-08,4.167981160208001e-08,2.109557499352377e-06,1.2770513535542705e-07,2.845827964392811e-07,0.999584972858429,16,4.316890311883981e-08,reconstruct,4.316890311883981e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.12261811643838882,0.0038565152790397406,4.062128067016602,4,3.6140487935654164e-08,0.008598790504038334,K4V4,hadamard_lm,model.layers.12.self_attn,12,0.9889093637466431,0.022345656529068947,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9899064898490906,0.02051396481692791,0.9899010062217712,0.02051444910466671,1.0000027418136597,4.032973421885799e-08,4.167981160208001e-08,0.06370566785335541,0.0038565152790397406,0.011014120653271675,0.9212890863418579,4,4.316890311883981e-08,reconstruct,0.00929994136095047,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.12261811643838882,0.0038565152790397406,4.062128067016602,4,3.6140487935654164e-08,0.008598790504038334,K4V4,hadamard_lm,model.layers.12.self_attn,12,0.988908052444458,0.022345487028360367,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.989906370639801,0.02051396481692791,0.9899009466171265,0.02051444910466671,1.0000027418136597,4.032973421885799e-08,4.167981160208001e-08,0.06370566785335541,0.0038565152790397406,0.011014120653271675,0.9212890863418579,4,4.316890311883981e-08,o_proj_absorb,0.00929994136095047,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.4188750386238098,0.014422961510717869,15.072704315185547,3,3.6140487935654164e-08,0.030546749010682106,K3V4,hadamard_lm,model.layers.12.self_attn,12,0.9669804573059082,0.07112276554107666,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9694411754608154,0.06628895550966263,0.9694356918334961,0.06628968566656113,1.0000027418136597,4.032973421885799e-08,4.167981160208001e-08,0.23825250566005707,0.014422961510717869,0.041496433317661285,0.8602050542831421,4,4.316890311883981e-08,o_proj_absorb,0.00929994136095047,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.12261811643838882,0.0038565152790397406,4.062128067016602,4,3.6140487935654164e-08,0.008598790504038334,K4V3,hadamard_lm,model.layers.12.self_attn,12,0.983256459236145,0.03337022289633751,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9836979508399963,0.03260614350438118,0.9836925864219666,0.03260680288076401,1.0000027418136597,4.032973421885799e-08,4.167981160208001e-08,0.06370566785335541,0.0038565152790397406,0.011014120653271675,0.9212890863418579,3,4.316890311883981e-08,o_proj_absorb,0.033535171300172806,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.59987872838974,0.005905315279960632,5.883327960968018,4,0.0022111795842647552,0.010734183713793755,K4V4,hadamard_lm,model.layers.12.self_attn,12,0.9579575061798096,0.08449431508779526,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9671515822410583,0.06781576573848724,0.9671462774276733,0.06781620532274246,0.9936190048853556,0.01281496036487321,0.003778752638027072,0.09754973649978638,0.005905315279960632,0.017154980450868607,0.905566394329071,4,0.032454948872327805,o_proj_absorb,0.041546035557985306,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.107449531555176,0.021376637741923332,18.158340454101562,3,0.005741043481975794,0.03536881506443024,K3V4,hadamard_lm,model.layers.12.self_attn,12,0.89091956615448,0.22475497424602509,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9116278290748596,0.1927688717842102,0.9116231203079224,0.19276878237724304,0.9850423137346903,0.030357511558880407,0.009480028413236141,0.3531200885772705,0.021376637741923332,0.051996443420648575,0.851391613483429,4,0.07585146278142929,o_proj_absorb,0.0845075249671936,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,1.2901935577392578,0.009670586325228214,8.559282302856445,4,0.005312396679073572,0.01382723730057478,K4V3,hadamard_lm,model.layers.12.self_attn,12,0.9226211309432983,0.15117402374744415,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9442910552024841,0.11111626774072647,0.9442855715751648,0.11111710965633392,0.9855341712633768,0.02923706251507004,0.008852634578943253,0.1597481518983841,0.009670586325228214,0.022208258509635925,0.899096667766571,3,0.0735461562871933,o_proj_absorb,0.10466718673706055,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.13.self_attn,13,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0017966984305530787,1.3436091705898434e-07,0.0001560473901918158,16,4.143605281115015e-08,1.2019475548186165e-07,K16V16,fp16,model.layers.13.self_attn,13,1.0000040531158447,9.212292866322969e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000183582305908,6.257241693674587e-07,1.0000139474868774,6.690037253065384e-07,1.0000066757202148,4.2170384517703496e-08,4.1610547896198113e-08,2.488679911039071e-06,1.3436091705898434e-07,3.6176359685669013e-07,0.9996093511581421,16,4.346455284576223e-08,reconstruct,4.346455284576223e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.20073288679122925,0.004349416587501764,5.115637302398682,4,4.143605281115015e-08,0.008684966713190079,K4V4,hadamard_lm,model.layers.13.self_attn,13,0.9869163632392883,0.02671087346971035,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9876661896705627,0.02526303380727768,0.9876617789268494,0.02526303380727768,1.0000066757202148,4.2170384517703496e-08,4.1610547896198113e-08,0.08056142181158066,0.004349416587501764,0.01582607626914978,0.917651355266571,4,4.346455284576223e-08,reconstruct,0.009436648339033127,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.20073288679122925,0.004349416587501764,5.115637302398682,4,4.143605281115015e-08,0.008684966713190079,K4V4,hadamard_lm,model.layers.13.self_attn,13,0.986914873123169,0.026711054146289825,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9876661896705627,0.02526303380727768,0.9876617789268494,0.02526303380727768,1.0000066757202148,4.2170384517703496e-08,4.1610547896198113e-08,0.08056142181158066,0.004349416587501764,0.01582607626914978,0.917651355266571,4,4.346455284576223e-08,o_proj_absorb,0.009436648339033127,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.6855270862579346,0.016351711004972458,18.91386604309082,3,4.143605281115015e-08,0.03134964033961296,K3V4,hadamard_lm,model.layers.13.self_attn,13,0.9577401876449585,0.08683495223522186,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9607307314872742,0.08263053745031357,0.960726261138916,0.08263091742992401,1.0000066757202148,4.2170384517703496e-08,4.1610547896198113e-08,0.3028721213340759,0.016351711004972458,0.0556543730199337,0.854248046875,4,4.346455284576223e-08,o_proj_absorb,0.009436648339033127,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.20073288679122925,0.004349416587501764,5.115637302398682,4,4.143605281115015e-08,0.008684966713190079,K4V3,hadamard_lm,model.layers.13.self_attn,13,0.9808399081230164,0.03806629031896591,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.9812922477722168,0.03722967952489853,0.9812878966331482,0.0372297577559948,1.0000066757202148,4.2170384517703496e-08,4.1610547896198113e-08,0.08056142181158066,0.004349416587501764,0.01582607626914978,0.917651355266571,3,4.346455284576223e-08,o_proj_absorb,0.03369136527180672,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6977521777153015,0.00734648248180747,8.221885681152344,4,0.0025505723897367716,0.01108222920447588,K4V4,hadamard_lm,model.layers.13.self_attn,13,0.959137499332428,0.08382843434810638,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9714706540107727,0.05944247916340828,0.9714658856391907,0.059443142265081406,0.9951077699661255,0.009861089677239457,0.0036826366558670998,0.13607412576675415,0.00734648248180747,0.02311166189610958,0.906982421875,4,0.023350059986114502,o_proj_absorb,0.03276702016592026,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.5652828216552734,0.027563123032450676,26.093490600585938,3,0.006963113788515329,0.0373784564435482,K3V4,hadamard_lm,model.layers.13.self_attn,13,0.8995715379714966,0.20308341085910797,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9236095547676086,0.1597757637500763,0.9236050844192505,0.15977638959884644,0.9888828794161478,0.02257973188534379,0.009255108423531055,0.5105338096618652,0.027563123032450676,0.07107371836900711,0.842700183391571,4,0.051520973443984985,o_proj_absorb,0.06020704284310341,3
3,rotated LM W4A3 plus HLM K4V3 with value rotation absorbed into o_proj,1.4364290237426758,0.011024161241948605,11.005047798156738,4,0.00619729096069932,0.014605173841118813,K4V3,hadamard_lm,model.layers.13.self_attn,13,0.9267367720603943,0.14299125969409943,W4A3,rot_lm,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.9530728459358215,0.09258890151977539,0.9530684351921082,0.09258932620286942,0.988881528377533,0.022454490109036367,0.008550782687962055,0.2041933685541153,0.011024161241948605,0.028265472501516342,0.899096667766571,3,0.05261539667844772,o_proj_absorb,0.08460747450590134,4
16,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,fp16,model.layers.14.self_attn,14,1.0,0.0,FP16,fp16,fp16,fp16,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
16,identity attention wrapper; no quantization,-0.0035144169814884663,1.54156325038457e-07,0.0002097367832902819,16,3.853055829949881e-08,1.1223793450199082e-07,K16V16,fp16,model.layers.14.self_attn,14,1.0000039339065552,7.7175263868412e-07,FP16,fp16,attn_identity_fp16,attn_identity_fp16,1.0000110864639282,5.810033485431632e-07,1.0000072717666626,6.253578703763196e-07,1.0000030795733135,4.211888201173982e-08,4.462250657866207e-08,3.4701236018008785e-06,1.54156325038457e-07,4.021637494133756e-07,0.9993896484375,16,4.320358115705858e-08,reconstruct,4.320358115705858e-08,16
16,KV-only HLM K4V4 with value reconstruction,0.15094831585884094,0.004127329681068659,5.923321723937988,4,3.853055829949881e-08,0.008723112754523754,K4V4,hadamard_lm,model.layers.14.self_attn,14,0.9863200187683105,0.02754306234419346,FP16,fp16,attn_kv_only_hlm_k4v4_reconstruct,attn_kv_only_hlm_k4v4_reconstruct,0.9875333905220032,0.025469446554780006,0.987529456615448,0.025469526648521423,1.0000030795733135,4.211888201173982e-08,4.462250657866207e-08,0.09290792047977448,0.004127329681068659,0.016342051327228546,0.9161132574081421,4,4.320358115705858e-08,reconstruct,0.009359168820083141,16
16,KV-only HLM K4V4 with value rotation absorbed into o_proj,0.15094831585884094,0.004127329681068659,5.923321723937988,4,3.853055829949881e-08,0.008723112754523754,K4V4,hadamard_lm,model.layers.14.self_attn,14,0.9863189458847046,0.02754375711083412,FP16,fp16,attn_kv_only_hlm_k4v4_oabsorb,attn_kv_only_hlm_k4v4_oabsorb,0.9875333309173584,0.025469446554780006,0.987529456615448,0.025469524785876274,1.0000030795733135,4.211888201173982e-08,4.462250657866207e-08,0.09290792047977448,0.004127329681068659,0.016342051327228546,0.9161132574081421,4,4.320358115705858e-08,o_proj_absorb,0.009359168820083141,16
16,KV-only HLM K3V4 with value rotation absorbed into o_proj,0.56879723072052,0.013574195094406605,19.232364654541016,3,3.853055829949881e-08,0.03130359202623367,K3V4,hadamard_lm,model.layers.14.self_attn,14,0.9514386653900146,0.09956780821084976,FP16,fp16,attn_kv_only_hlm_k3v4_oabsorb,attn_kv_only_hlm_k3v4_oabsorb,0.9586437940597534,0.08509138971567154,0.9586400389671326,0.08509144186973572,1.0000030795733135,4.211888201173982e-08,4.462250657866207e-08,0.305560827255249,0.013574195094406605,0.05561821162700653,0.8585449457168579,4,4.320358115705858e-08,o_proj_absorb,0.009359168820083141,16
16,KV-only HLM K4V3 with value rotation absorbed into o_proj,0.15094831585884094,0.004127329681068659,5.923321723937988,4,3.853055829949881e-08,0.008723112754523754,K4V3,hadamard_lm,model.layers.14.self_attn,14,0.9782578945159912,0.04316190630197525,FP16,fp16,attn_kv_only_hlm_k4v3_oabsorb,attn_kv_only_hlm_k4v3_oabsorb,0.979101836681366,0.041799817234277725,0.9790977239608765,0.041800130158662796,1.0000030795733135,4.211888201173982e-08,4.462250657866207e-08,0.09290792047977448,0.004127329681068659,0.016342051327228546,0.9161132574081421,3,4.320358115705858e-08,o_proj_absorb,0.033874526619911194,16
4,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.032936692237854,0.006326579954475164,8.04753589630127,4,0.0024735985789448023,0.011113728396594524,K4V4,hadamard_lm,model.layers.14.self_attn,14,0.9655613303184509,0.06890296190977097,W4A4,rot_lm,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.9733468294143677,0.054497264325618744,0.9733431935310364,0.054496560245752335,0.9951978524525961,0.009677462124576172,0.0028944623190909624,0.14241397380828857,0.006326579954475164,0.02163211815059185,0.910717785358429,4,0.02366432547569275,o_proj_absorb,0.03300324082374573,4
4,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.3475804328918457,0.021404830738902092,25.326095581054688,3,0.006688415072858334,0.037258051335811615,K3V4,hadamard_lm,model.layers.14.self_attn,14,0.8936222791671753,0.20654745399951935,W3A4,rot_lm,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.9191620349884033,0.16161999106407166,0.9191582202911377,0.16162022948265076,0.9885474244753519,0.023415854045500357,0.007372355554252863,0.48183172941207886,0.021404830738902092,0.0700204148888588,0.848681628704071,4,0.05618679150938988,o_proj_absorb,0.06500867009162903,3
