layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
9,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.01011333412801226,0.0045874821953475475,0.013768642209470272,0.9159911870956421,0.067198745906353,0.9692909121513367,0.08782527595758438,0.9583021402359009
9,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
10,attn_identity_fp16,4.068490255804136e-08,1.1183858816821157e-07,2.956089986128063e-07,0.9995361566543579,9.893904007185483e-07,1.0000169277191162,1.0450169156683842e-06,1.0000015497207642
10,attn_kv_only_hlm_k3v4_oabsorb,4.068490255804136e-08,0.013399343937635422,0.040941327810287476,0.865429699420929,0.11647102981805801,0.9498564004898071,0.10393710434436798,0.9537864327430725
10,attn_kv_only_hlm_k4v3_oabsorb,4.068490255804136e-08,0.003885667771100998,0.010601228103041649,0.922607421875,0.03993357717990875,0.9800751805305481,0.034535713493824005,0.9826077818870544
10,attn_kv_only_hlm_k4v4_oabsorb,4.068490255804136e-08,0.003885667771100998,0.010601228103041649,0.922607421875,0.02815396338701248,0.9861295223236084,0.024970287457108498,0.9874939918518066
10,attn_kv_only_hlm_k4v4_reconstruct,4.068490255804136e-08,0.003885667771100998,0.010601228103041649,0.922607421875,0.02815396338701248,0.9861297011375427,0.02497134543955326,0.9874934554100037
10,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.024482504309465487,0.020825905725359917,0.049793463200330734,0.863452136516571,0.24979974329471588,0.8957707285881042,0.24939288198947906,0.8818878531455994
10,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.022786494189252455,0.009261022321879864,0.018510902300477028,0.910082995891571,0.11708475649356842,0.9413334131240845,0.1378551423549652,0.9287629127502441
10,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.010065412924935421,0.005602349527180195,0.01414200384169817,0.918261706829071,0.07179376482963562,0.9652183055877686,0.07895527780056,0.9603093266487122
10,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
11,attn_identity_fp16,4.177106778987157e-08,1.542778562679814e-07,4.7529525204481615e-07,0.99951171875,1.3536437108996324e-06,1.000023603439331,1.6648327800794505e-06,1.000002384185791
11,attn_kv_only_hlm_k3v4_oabsorb,4.177106778987157e-08,0.011124554090201855,0.037610143423080444,0.859082043170929,0.08378030359745026,0.962131917476654,0.09157687425613403,0.9578403234481812
11,attn_kv_only_hlm_k4v3_oabsorb,4.177106778987157e-08,0.0028462361078709364,0.009442655369639397,0.923291027545929,0.04042606055736542,0.980028510093689,0.040802307426929474,0.9797869920730591
11,attn_kv_only_hlm_k4v4_oabsorb,4.177106778987157e-08,0.0028462361078709364,0.009442655369639397,0.923291027545929,0.026141855865716934,0.9874448180198669,0.02856123447418213,0.9861159324645996
11,attn_kv_only_hlm_k4v4_reconstruct,4.177106778987157e-08,0.0028462361078709364,0.009442655369639397,0.923291027545929,0.026141857728362083,0.9874449372291565,0.02856157161295414,0.9861161708831787
11,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.023944002265731495,0.022151121869683266,0.06148579716682434,0.842846691608429,0.2536669075489044,0.8952582478523254,0.3014550805091858,0.8644083738327026
11,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.022938039309034746,0.010175054892897606,0.023288236930966377,0.8962157964706421,0.12849517166614532,0.9350079298019409,0.16454197466373444,0.9152548313140869
11,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.010118321670840183,0.00547222513705492,0.014777815900743008,0.908447265625,0.07048158347606659,0.9662849307060242,0.08864309638738632,0.9566287994384766
11,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
12,attn_identity_fp16,4.032973421885799e-08,1.2770513535542705e-07,2.845827964392811e-07,0.999584972858429,6.6919625396622e-07,1.0000159740447998,8.307687835440447e-07,1.0000009536743164
12,attn_kv_only_hlm_k3v4_oabsorb,4.032973421885799e-08,0.014422961510717869,0.041496433317661285,0.8602050542831421,0.06628968566656113,0.9694356918334961,0.07112276554107666,0.9669804573059082
12,attn_kv_only_hlm_k4v3_oabsorb,4.032973421885799e-08,0.0038565152790397406,0.011014120653271675,0.9212890863418579,0.03260680288076401,0.9836925864219666,0.03337022289633751,0.983256459236145
12,attn_kv_only_hlm_k4v4_oabsorb,4.032973421885799e-08,0.0038565152790397406,0.011014120653271675,0.9212890863418579,0.02051444910466671,0.9899009466171265,0.022345487028360367,0.988908052444458
12,attn_kv_only_hlm_k4v4_reconstruct,4.032973421885799e-08,0.0038565152790397406,0.011014120653271675,0.9212890863418579,0.02051444910466671,0.9899010062217712,0.022345656529068947,0.9889093637466431
12,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.030357511558880407,0.021376637741923332,0.051996443420648575,0.851391613483429,0.19276878237724304,0.9116231203079224,0.22475497424602509,0.89091956615448
12,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.02923706251507004,0.009670586325228214,0.022208258509635925,0.899096667766571,0.11111710965633392,0.9442855715751648,0.15117402374744415,0.9226211309432983
12,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.01281496036487321,0.005905315279960632,0.017154980450868607,0.905566394329071,0.06781620532274246,0.9671462774276733,0.08449431508779526,0.9579575061798096
12,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
