activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,qmax,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9597559571266174,,9,,direct_absmax,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,7,uniform integer-like,0.08320366591215134,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,none,none,,8192,,last_dim_block_absmax,attn_input,10.798574447631836
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.8806414604187012,,9,,direct_absmax,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,3,uniform integer-like,0.23569302260875702,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,none,none,,8192,,last_dim_block_absmax,attn_input,6.276532173156738
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7462340593338013,,9,,direct_absmax,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,1,uniform integer-like,0.45673561096191406,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,none,none,,8192,,last_dim_block_absmax,attn_input,3.403351306915283
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9856848120689392,E2M1,9,,mxfp4,32,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,,mxfp4_e2m1_fake_quant,0.028794903308153152,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.406843185424805
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9947293400764465,,9,,rot_absmax,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,7,uniform integer-like,0.01081166323274374,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,19.661075592041016
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9718995094299316,,9,,rot_absmax,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,3,uniform integer-like,0.05901786684989929,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,12.290164947509766
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.784314751625061,,9,,rot_absmax,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,1,uniform integer-like,0.5407310724258423,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,attn_input,2.6701865196228027
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957666993141174,,9,16,rot_lm,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,,non-uniform codebook,0.008633291348814964,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.638235092163086
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9845281839370728,,9,8,rot_lm,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,,non-uniform codebook,0.03100735880434513,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,15.085352897644043
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9475919008255005,,9,4,rot_lm,,1.0,0,62.477840423583984,38.50004577636719,-0.0004899258492514491,0,1048576,0.011427879333496094,0.40167343616485596,,non-uniform codebook,0.10317080467939377,1.0,0,3.2044405937194824,6.80055570602417,0.014975093305110931,0,1048576,0.00408172607421875,0.40139496326446533,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,9.864432334899902
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9761240482330322,,9,,direct_absmax,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,7,uniform integer-like,0.04961972311139107,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,none,none,,8192,,last_dim_block_absmax,q_proj_out,13.043456077575684
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9005637764930725,,9,,direct_absmax,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,3,uniform integer-like,0.20946936309337616,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,none,none,,8192,,last_dim_block_absmax,q_proj_out,6.788794994354248
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7119771242141724,,9,,direct_absmax,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,1,uniform integer-like,0.5272260308265686,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,none,none,,8192,,last_dim_block_absmax,q_proj_out,2.780031681060791
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.987531304359436,E2M1,9,,mxfp4,32,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,,mxfp4_e2m1_fake_quant,0.025439679622650146,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,15.944883346557617
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9922230839729309,,9,,rot_absmax,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,7,uniform integer-like,0.015976129099726677,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,17.96528434753418
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9598543047904968,,9,,rot_absmax,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,3,uniform integer-like,0.08529505133628845,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,10.69076156616211
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7787984609603882,,9,,rot_absmax,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,1,uniform integer-like,0.5176750421524048,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,q_proj_out,2.8594276905059814
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9948510527610779,,9,16,rot_lm,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,,non-uniform codebook,0.010523747652769089,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,19.778295516967773
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9802091717720032,,9,8,rot_lm,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,,non-uniform codebook,0.03976647928357124,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,14.004829406738281
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9282910823822021,,9,4,rot_lm,,1.0,0,14.016613006591797,12.345195770263672,0.049383219331502914,0,1048576,0.023860931396484375,1.1258310079574585,,non-uniform codebook,0.14108477532863617,1.0,0,4.008087635040283,6.843942642211914,0.012527606450021267,0,1048576,0.007369041442871094,1.1268424987792969,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,8.505199432373047
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9727087020874023,,9,,direct_absmax,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,7,uniform integer-like,0.056663937866687775,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,none,none,,1024,,last_dim_block_absmax,k_proj_out,12.46693229675293
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.8812064528465271,,9,,direct_absmax,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,3,uniform integer-like,0.2572544813156128,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,none,none,,1024,,last_dim_block_absmax,k_proj_out,5.8963704109191895
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.6757105588912964,,9,,direct_absmax,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,1,uniform integer-like,0.54766446352005,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,none,none,,1024,,last_dim_block_absmax,k_proj_out,2.614854335784912
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9867696166038513,E2M1,9,,mxfp4,32,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,,mxfp4_e2m1_fake_quant,0.027297204360365868,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,15.638818740844727
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9935652017593384,,9,,rot_absmax,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,7,uniform integer-like,0.01300518773496151,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,18.85883331298828
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9665934443473816,,9,,rot_absmax,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,3,uniform integer-like,0.0708903893828392,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,11.494126319885254
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7354872822761536,,9,,rot_absmax,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,1,uniform integer-like,0.6047289967536926,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,k_proj_out,2.184392213821411
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9956215620040894,,9,16,rot_lm,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,,non-uniform codebook,0.008750410750508308,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.579715728759766
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9835119843482971,,9,8,rot_lm,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,,non-uniform codebook,0.032710637897253036,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,14.853110313415527
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9422399997711182,,9,4,rot_lm,,1.0,0,15.427742958068848,11.166816711425781,-0.035084981471300125,0,131072,0.01593017578125,2.680206060409546,,non-uniform codebook,0.11230652034282684,1.0,0,2.7743606567382812,4.602272987365723,-0.13971424102783203,0,131072,0.00171661376953125,2.676788568496704,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,9.495950698852539
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9870873093605042,,9,,direct_absmax,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,7,uniform integer-like,0.02634681761264801,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,none,none,,1024,,last_dim_block_absmax,v_proj_out,15.792717933654785
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9355864524841309,,9,,direct_absmax,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,3,uniform integer-like,0.14002735912799835,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,none,none,,1024,,last_dim_block_absmax,v_proj_out,8.537870407104492
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.6476534605026245,,9,,direct_absmax,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,1,uniform integer-like,0.6658953428268433,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,none,none,,1024,,last_dim_block_absmax,v_proj_out,1.7659401893615723
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9922013282775879,E2M1,9,,mxfp4,32,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,,mxfp4_e2m1_fake_quant,0.015558945946395397,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,18.080198287963867
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9934530258178711,,9,,rot_absmax,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,7,uniform integer-like,0.013228366151452065,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,18.78493881225586
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9661222100257874,,9,,rot_absmax,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,3,uniform integer-like,0.07176592946052551,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,11.440816879272461
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7520208954811096,,9,,rot_absmax,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,1,uniform integer-like,0.5743551254272461,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,block_hadamard_last_dim,hadamard,11,1024,,last_dim_block_absmax,v_proj_out,2.4081950187683105
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.995427668094635,,9,16,rot_lm,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,,non-uniform codebook,0.009113981388509274,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.402917861938477
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9834123849868774,,9,8,rot_lm,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,,non-uniform codebook,0.032897837460041046,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.828327178955078
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9413781762123108,,9,4,rot_lm,,1.0,0,5.777995586395264,13.262085914611816,0.0026030000299215317,0,131072,0.0103607177734375,0.1835739016532898,,non-uniform codebook,0.11379911750555038,1.0,0,3.2612357139587402,6.80751371383667,0.0013541723601520061,0,131072,0.00421905517578125,0.1835869699716568,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,9.438611030578613
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.988450825214386,,9,,direct_absmax,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,7,uniform integer-like,0.023528138175606728,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,none,none,,8192,,last_dim_block_absmax,ffn_input,16.28412437438965
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9421876072883606,,9,,direct_absmax,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,3,uniform integer-like,0.12530025839805603,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,none,none,,8192,,last_dim_block_absmax,ffn_input,9.020480155944824
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.6647185683250427,,9,,direct_absmax,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,1,uniform integer-like,0.6546604633331299,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,none,none,,8192,,last_dim_block_absmax,ffn_input,1.8398387432098389
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9923941493034363,E2M1,9,,mxfp4,32,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,,mxfp4_e2m1_fake_quant,0.015234075486660004,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.17184066772461
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9933294653892517,,9,,rot_absmax,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,7,uniform integer-like,0.013565788976848125,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,18.675548553466797
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.9652126431465149,,9,,rot_absmax,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,3,uniform integer-like,0.07377154380083084,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,11.321111679077148
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7444096207618713,,9,,rot_absmax,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,1,uniform integer-like,0.5838028192520142,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,block_hadamard_last_dim,hadamard,11,8192,,last_dim_block_absmax,ffn_input,2.337338447570801
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954007863998413,,9,16,rot_lm,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,,non-uniform codebook,0.009255487471818924,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.336008071899414
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9830471873283386,,9,8,rot_lm,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,,non-uniform codebook,0.03369567543268204,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.724258422851562
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9406589865684509,,9,4,rot_lm,,1.0,0,5.884394645690918,29.880876541137695,-0.003432660363614559,0,1048576,0.006520271301269531,0.2355116605758667,,non-uniform codebook,0.1152346208691597,1.0,0,3.0422511100769043,6.086946487426758,0.0004024582449346781,0,1048576,0.0029458999633789062,0.23553617298603058,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,9.384170532226562
4,4,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9755814075469971,,9,,direct_absmax,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,7,uniform integer-like,0.05064301937818527,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,12.954803466796875
3,3,128,,block-wise uniform fake quant; future INT mapping is plausible,0.9138702750205994,,9,,direct_absmax,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,3,uniform integer-like,0.1782701462507248,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,7.489213943481445
2,2,128,,block-wise uniform fake quant; future INT mapping is plausible,0.7182582020759583,,9,,direct_absmax,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,1,uniform integer-like,0.5197716355323792,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,none,none,,22528,,last_dim_block_absmax,ffn_intermediate,2.841874361038208
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9893538355827332,E2M1,9,,mxfp4,32,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,,mxfp4_e2m1_fake_quant,0.022475672885775566,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.482872009277344
4,4,128,,rotation + uniform fake quant; needs rotation handling,0.9949132204055786,,9,,rot_absmax,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,7,uniform integer-like,0.011681938543915749,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,19.324851989746094
3,3,128,,rotation + uniform fake quant; needs rotation handling,0.970336377620697,,9,,rot_absmax,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,3,uniform integer-like,0.06365694850683212,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,11.961542129516602
2,2,128,,rotation + uniform fake quant; needs rotation handling,0.7744718790054321,,9,,rot_absmax,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,1,uniform integer-like,0.5501891374588013,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,block_hadamard_last_dim,hadamard,11,22528,,last_dim_block_absmax,ffn_intermediate,2.5948798656463623
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.996286928653717,,9,16,rot_lm,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,,non-uniform codebook,0.008819390088319778,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.54561424255371
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9846422672271729,,9,8,rot_lm,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,,non-uniform codebook,0.03185514733195305,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.9682035446167
2,2,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9449198842048645,,9,4,rot_lm,,1.0,0,153.91932678222656,181.9268341064453,-0.0001168327871710062,0,2883584,0.012862465344369411,0.029359670355916023,,non-uniform codebook,0.10874760150909424,1.0,0,4.573160171508789,17.479637145996094,0.00013692416541744024,0,2883584,0.0072756679728627205,0.029359592124819756,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,9.63580322265625
