a_bits,block_size,compute_interpretation,ip_bias,ip_relative_mse,ip_variance,k_bits,k_proj_relative_mse,key_relative_mse,kv_bits,kv_block_size,kv_method,kv_rotation_backend,layer,layer_index,layer_output_cosine,layer_output_relative_mse,linear_bits,linear_method,linear_rotation_backend,method,method_key,mxfp4_group_size,o_proj_domain_block_size,output_cosine,output_relative_mse,pre_o_output_cosine,pre_o_output_relative_mse,projection_cosine,projection_relative_mse,q_proj_relative_mse,score_mse,score_relative_mse,softmax_kl,topk_overlap,v_bits,v_proj_relative_mse,value_path,value_relative_mse,w_bits
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.8547782897949219,0.008078989572823048,10.768921852111816,4,0.005446631461381912,0.013889631256461143,K4V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.9421844482421875,0.12120389193296432,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9593534469604492,0.09044444561004639,0.9593514800071716,0.09044500440359116,0.9897609353065491,0.020599661394953728,0.008053330704569817,0.2220175862312317,0.008078989572823048,0.021353015676140785,0.905444324016571,4,0.048299022018909454,o_proj_absorb,0.05732813850045204,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.5723512172698975,0.005675365682691336,7.509403228759766,4,0.0031171722803264856,0.011587967164814472,K4V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.9486539959907532,0.10714278370141983,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9643898606300354,0.07749181240797043,0.9643875956535339,0.07749278843402863,0.9927711884180704,0.014628395981465777,0.004776693414896727,0.1559639424085617,0.005675365682691336,0.01540862675756216,0.914843738079071,4,0.03599132224917412,o_proj_absorb,0.0454024076461792,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.881197452545166,0.004050221759825945,6.346920490264893,4,0.001986003713682294,0.010485799983143806,K4V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.9605265855789185,0.08355022221803665,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9713444113731384,0.06337500363588333,0.9713428020477295,0.06337475031614304,0.9952435890833536,0.009571540790299574,0.00308856344781816,0.11130358278751373,0.004050221759825945,0.012180112302303314,0.9187256097793579,4,0.02364005520939827,o_proj_absorb,0.03256503492593765,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.3497047424316406,0.014903077855706215,20.69005012512207,3,0.0048561543226242065,0.03464372083544731,K3V4,64,hadamard_lm,hadamard,model.layers.9.self_attn,9,0.8942936658859253,0.21607889235019684,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9202348589897156,0.17344768345355988,0.9202331304550171,0.17344781756401062,0.9883429209391276,0.0235250242985785,0.007551554124802351,0.40954941511154175,0.014903077855706215,0.0410044901072979,0.8660888671875,4,0.058167364448308945,o_proj_absorb,0.06655873358249664,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.10.self_attn,10,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4273313283920288,0.009029285982251167,11.942574501037598,4,0.005944902542978525,0.014354272745549679,K4V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9449458718299866,0.11014344543218613,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9540554881095886,0.09564300626516342,0.9540519118309021,0.09564258903265,0.9903172453244528,0.01950364156315724,0.007055145222693682,0.2184351533651352,0.009029285982251167,0.023201068863272667,0.901416003704071,4,0.045510876923799515,o_proj_absorb,0.054246410727500916,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.636108160018921,0.007269594352692366,8.578507423400879,4,0.003487503156065941,0.011916985735297203,K4V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9391950368881226,0.11907003819942474,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9460542798042297,0.11035215109586716,0.9460507035255432,0.11035169661045074,0.9929452339808146,0.01423798082396388,0.004322283435612917,0.17586494982242584,0.007269594352692366,0.01596997305750847,0.9135986566543579,4,0.034904155880212784,o_proj_absorb,0.04361290857195854,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.6685259342193604,0.005208135582506657,7.6167168617248535,4,0.0021685368847101927,0.01070786640048027,K4V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.9591490030288696,0.08278650045394897,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.963194727897644,0.07825330644845963,0.9631909728050232,0.07825273275375366,0.9952225287755331,0.009602143118778864,0.0028025463689118624,0.12599444389343262,0.005208135582506657,0.015804961323738098,0.914965808391571,4,0.02383534610271454,o_proj_absorb,0.03291252627968788,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.109905242919922,0.018308835104107857,23.895477294921875,3,0.005690900608897209,0.035757485777139664,K3V4,64,hadamard_lm,hadamard,model.layers.10.self_attn,10,0.8838468790054321,0.23092927038669586,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8965247273445129,0.22346889972686768,0.8965216875076294,0.22346721589565277,0.9880822896957397,0.02403246161217491,0.006986114662140608,0.4429246485233307,0.018308835104107857,0.050964727997779846,0.8569091558456421,4,0.05942036956548691,o_proj_absorb,0.06816692650318146,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.11.self_attn,11,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.5782928466796875,0.010673793964087963,15.161623001098633,4,0.007723767776042223,0.01645559072494507,K4V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9294813871383667,0.14565332233905792,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.948691189289093,0.10870492458343506,0.9486870765686035,0.10870496183633804,0.9900741577148438,0.01996689864123861,0.009514650329947472,0.27582237124443054,0.010673793964087963,0.028001755475997925,0.890087902545929,4,0.042662277817726135,o_proj_absorb,0.05139628425240517,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4215655326843262,0.0067550367675721645,9.15082836151123,4,0.004200720693916082,0.012800507247447968,K4V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9418819546699524,0.11836317181587219,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9548972249031067,0.0937439352273941,0.954893171787262,0.09374362975358963,0.9928207596143087,0.014442505625387033,0.005865482147783041,0.17455744743347168,0.0067550367675721645,0.019977468997240067,0.9068603515625,4,0.033261314034461975,o_proj_absorb,0.04199406877160072,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.9062591791152954,0.005119022447615862,7.64468240737915,4,0.0027078785933554173,0.011433051899075508,K4V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.9539933800697327,0.0974731296300888,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9649409651756287,0.07615917921066284,0.9649366736412048,0.07615911215543747,0.9951743682225546,0.009704923722893,0.0038896435871720314,0.13228106498718262,0.005119022447615862,0.015588742680847645,0.911328136920929,4,0.02251724898815155,o_proj_absorb,0.03126494213938713,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.424281120300293,0.018949171528220177,25.461549758911133,3,0.007013368885964155,0.03790026158094406,K3V4,64,hadamard_lm,hadamard,model.layers.11.self_attn,11,0.8712146282196045,0.2706836760044098,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8967753052711487,0.23443730175495148,0.8967715501785278,0.23443716764450073,0.9880967140197754,0.02420238048459093,0.0096044996753335,0.48966705799102783,0.018949171528220177,0.05347850173711777,0.843188464641571,4,0.05598927289247513,o_proj_absorb,0.06504757702350616,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.12.self_attn,12,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,0.8422877192497253,0.011404342949390411,11.347384452819824,4,0.00676387082785368,0.015241645276546478,K4V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9392515420913696,0.12279841303825378,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9570186734199524,0.08896572887897491,0.9570136070251465,0.08896579593420029,0.9876015981038412,0.025050893425941467,0.00934941042214632,0.18838801980018616,0.011404342949390411,0.027118107303977013,0.889404296875,4,0.0590393990278244,o_proj_absorb,0.06844440847635269,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.2880808115005493,0.007979362271726131,6.776742935180664,4,0.0035163431894034147,0.011973624117672443,K4V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.9416313171386719,0.11973275989294052,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9576273560523987,0.0901595875620842,0.957622230052948,0.09015984833240509,0.9909483194351196,0.018319871354227264,0.00551181985065341,0.13181085884571075,0.007979362271726131,0.02120000310242176,0.9039306640625,4,0.04593145102262497,o_proj_absorb,0.05489872395992279,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.5631141662597656,0.00588271813467145,5.902195930480957,4,0.0021445888560265303,0.010707071051001549,K4V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.960254430770874,0.08014809340238571,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9706031084060669,0.06024206429719925,0.9705975651741028,0.06024288758635521,0.9939755400021871,0.012133762861291567,0.0036426030565053225,0.0971764549612999,0.00588271813467145,0.016158146783709526,0.9084717035293579,4,0.03061409667134285,o_proj_absorb,0.039545316249132156,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,1.6276240348815918,0.020033011212944984,18.5300235748291,3,0.0054703657515347,0.03530536964535713,K3V4,64,hadamard_lm,hadamard,model.layers.12.self_attn,12,0.8900845050811768,0.2271377444267273,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9141954183578491,0.18733665347099304,0.9141905903816223,0.1873365044593811,0.9861472646395365,0.028003632556647062,0.008902525529265404,0.33092474937438965,0.020033011212944984,0.05412423610687256,0.8502441644668579,4,0.06963800638914108,o_proj_absorb,0.07842519134283066,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.13.self_attn,13,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,0.5714073181152344,0.011908364482223988,13.790031433105469,4,0.006640899460762739,0.01542149018496275,K4V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9442889094352722,0.11007178574800491,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.96307373046875,0.07394800335168839,0.963069498538971,0.07394801825284958,0.9904345472653707,0.01927308350180586,0.008909180760383606,0.220570906996727,0.011908364482223988,0.03642676770687103,0.8871825933456421,4,0.04226917028427124,o_proj_absorb,0.05128163844347,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,0.9006124138832092,0.008423197083175182,9.17401123046875,4,0.003859198885038495,0.012369218282401562,K4V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9503697156906128,0.1006661131978035,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9668976068496704,0.0687459409236908,0.9668934941291809,0.06874554604291916,0.9930826226870219,0.013968900078907609,0.005457562860101461,0.15601740777492523,0.008423197083175182,0.02282286062836647,0.905224621295929,4,0.03258993849158287,o_proj_absorb,0.04186493903398514,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.5287739038467407,0.006389977876096964,7.295272350311279,4,0.0023377726320177317,0.01100973691791296,K4V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9643428921699524,0.07294668257236481,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9751538634300232,0.05169736221432686,0.975149393081665,0.05169755592942238,0.995516041914622,0.008987943719451627,0.0034804297611117363,0.11835740506649017,0.006389977876096964,0.021519171074032784,0.90771484375,4,0.02114562876522541,o_proj_absorb,0.030567264184355736,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,1.4770824909210205,0.0232734102755785,25.407238006591797,3,0.005848912056535482,0.03661814332008362,K3V4,64,hadamard_lm,hadamard,model.layers.13.self_attn,13,0.9016668200492859,0.19753745198249817,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9255236387252808,0.15341606736183167,0.9255189299583435,0.15341712534427643,0.989195982615153,0.02177262290691336,0.008694922551512718,0.4310782551765442,0.0232734102755785,0.06215272471308708,0.8471924066543579,4,0.05077403411269188,o_proj_absorb,0.06014952063560486,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.14.self_attn,14,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,2.2448084354400635,0.013076662085950375,13.799947738647461,4,0.006381646264344454,0.01492384821176529,K4V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9401059746742249,0.1188211515545845,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9552767276763916,0.09310396015644073,0.9552733302116394,0.09310293197631836,0.9904006520907084,0.01944336590046684,0.006999229080975056,0.2943611443042755,0.013076662085950375,0.039757028222084045,0.9003661870956421,4,0.04494922235608101,o_proj_absorb,0.05363645404577255,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.3395788669586182,0.008016974665224552,9.755318641662598,4,0.0037381115835160017,0.012341848574578762,K4V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9512240886688232,0.09617234766483307,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9653130769729614,0.07009971141815186,0.9653093218803406,0.0700996071100235,0.9929020206133524,0.014346736405665675,0.004321308806538582,0.1804654598236084,0.008016974665224552,0.025142725557088852,0.909863293170929,4,0.034980788826942444,o_proj_absorb,0.043305087834596634,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.7178226709365845,0.00611092196777463,8.288534164428711,4,0.0023272382095456123,0.010980247519910336,K4V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.9639766812324524,0.07150816172361374,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9728278517723083,0.05460676923394203,0.9728240966796875,0.054606497287750244,0.9953449765841166,0.009357800241559744,0.0026986333541572094,0.1375594139099121,0.00611092196777463,0.021307185292243958,0.9073730707168579,4,0.02304752916097641,o_proj_absorb,0.03216183930635452,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,1.7681434154510498,0.021463647484779358,27.79563331604004,3,0.00569893280044198,0.036353372037410736,K3V4,64,hadamard_lm,hadamard,model.layers.14.self_attn,14,0.8957745432853699,0.20540620386600494,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9188060760498047,0.16309480369091034,0.9188023805618286,0.16309447586536407,0.9888578852017721,0.02247997388864557,0.00681147538125515,0.4831556975841522,0.021463647484779358,0.06857340037822723,0.847827136516571,4,0.05492951348423958,o_proj_absorb,0.06395146250724792,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.15.self_attn,15,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.1999479532241821,0.007815674878656864,15.949034690856934,4,0.00656890170648694,0.015160794369876385,K4V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.952106237411499,0.09451822936534882,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9634357690811157,0.07355740666389465,0.9634335041046143,0.0735568180680275,0.990969697634379,0.01817301893606782,0.008886962197721004,0.2717016935348511,0.007815674878656864,0.023587921634316444,0.8902832269668579,4,0.039063192903995514,o_proj_absorb,0.047574568539857864,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.639280915260315,0.0063542891293764114,11.450263023376465,4,0.0035797718446701765,0.01212394330650568,K4V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.958134114742279,0.08310161530971527,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9681755900382996,0.06456650793552399,0.9681727290153503,0.06456708908081055,0.9937705596288046,0.012545375696693858,0.0057957591488957405,0.22089853882789612,0.0063542891293764114,0.019753187894821167,0.9015136957168579,4,0.028260596096515656,o_proj_absorb,0.03690535947680473,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.1456526517868042,0.004587176255881786,8.893380165100098,4,0.002182426629588008,0.01075357012450695,K4V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.9690874814987183,0.06234147772192955,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9751860499382019,0.05114377290010452,0.9751837849617004,0.05114332586526871,0.9957456787427267,0.008546186921497187,0.0037744196597486734,0.1594671756029129,0.004587176255881786,0.015409985557198524,0.9091552495956421,4,0.019681714475154877,o_proj_absorb,0.028669817373156548,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.7051503658294678,0.015373265370726585,26.885774612426758,3,0.005675038322806358,0.0359838604927063,K3V4,64,hadamard_lm,hadamard,model.layers.15.self_attn,15,0.9094917178153992,0.17501726746559143,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9256300330162048,0.15095067024230957,0.9256278872489929,0.1509498506784439,0.9901650746663412,0.019804411257306736,0.009243026375770569,0.5344314575195312,0.015373265370726585,0.052908457815647125,0.8484131097793579,4,0.04449516907334328,o_proj_absorb,0.053209688514471054,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.16.self_attn,16,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.6102542877197266,0.01334309857338667,16.629154205322266,4,0.007010713219642639,0.015544665046036243,K4V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9424538612365723,0.11552396416664124,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9582222104072571,0.08479442447423935,0.9582180976867676,0.08479497581720352,0.9891301194826762,0.02191245835274458,0.009469200856983662,0.30034488439559937,0.01334309857338667,0.03250514715909958,0.8879638910293579,4,0.04925746098160744,o_proj_absorb,0.05859614163637161,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.389626383781433,0.008323567919433117,10.0598726272583,4,0.0038891537114977837,0.012456824071705341,K4V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9492896795272827,0.10227070748806,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9634764194488525,0.07457567751407623,0.9634726047515869,0.07457578927278519,0.9922011295954386,0.01575314657141765,0.00586693175137043,0.18735836446285248,0.008323567919433117,0.023972753435373306,0.904736340045929,4,0.037503354251384735,o_proj_absorb,0.046317677944898605,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,0.8564773797988892,0.0064893197268247604,8.61496353149414,4,0.002327474532648921,0.01094895415008068,K4V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.9635435938835144,0.07507568597793579,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9732350707054138,0.055314742028713226,0.9732312560081482,0.05531485378742218,0.9947845935821533,0.010458009783178568,0.0037178925704210997,0.14607056975364685,0.0064893197268247604,0.018473699688911438,0.908032238483429,4,0.025328662246465683,o_proj_absorb,0.03466269373893738,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,1.986580491065979,0.021781641989946365,27.432138442993164,3,0.0061323135159909725,0.03724771738052368,K3V4,64,hadamard_lm,hadamard,model.layers.16.self_attn,16,0.8978671431541443,0.22797171771526337,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.9191555976867676,0.18217037618160248,0.9191524982452393,0.18216939270496368,0.9878281752268473,0.02459600179766615,0.009220117703080177,0.4902912676334381,0.021781641989946365,0.07060879468917847,0.8370361328125,4,0.05843557417392731,o_proj_absorb,0.06700610369443893,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.17.self_attn,17,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.7677677869796753,0.011039698496460915,15.909151077270508,4,0.007750715594738722,0.01631123386323452,K4V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9158369898796082,0.1736932247877121,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9297528862953186,0.14864680171012878,0.9297491312026978,0.14864739775657654,0.9872205456097921,0.025953024470557768,0.008403334766626358,0.2974086403846741,0.011039698496460915,0.031189778819680214,0.8863525390625,4,0.06170502305030823,o_proj_absorb,0.07015236467123032,4
4,32,Hadamard-rotated MXFP4 W4A4 linear fake quant plus HLM K4V4,1.4935948848724365,0.006487648002803326,8.954886436462402,4,0.004046700429171324,0.012658189982175827,K4V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9244083166122437,0.1495787352323532,W4A4,rot_mxfp4,hadamard,attn_rot_mxfp4_w4a4_hlm_k4v4,attn_rot_mxfp4_w4a4_hlm_k4v4,32,64,0.9376950263977051,0.1275891363620758,0.9376913905143738,0.12758943438529968,0.9904524286588033,0.019297865064193804,0.005087881349027157,0.17477674782276154,0.006487648002803326,0.0172816701233387,0.907958984375,4,0.048759013414382935,o_proj_absorb,0.0575275644659996,4
4,32,rotated LM W4A4 plus HLM K4V4 with value rotation absorbed into o_proj,1.0696126222610474,0.005369214341044426,8.113286972045898,4,0.0024826626759022474,0.011146308854222298,K4V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.9478380084037781,0.1092226430773735,W4A4,rot_lm,hadamard,attn_rot_lm_w4a4_hlm_k4v4,attn_rot_lm_w4a4_hlm_k4v4,32,64,0.9575450420379639,0.0931321457028389,0.95754075050354,0.09313357621431351,0.9938349723815918,0.012406666142245134,0.0033343529794365168,0.14464622735977173,0.005369214341044426,0.015528684481978416,0.912548840045929,4,0.03140298277139664,o_proj_absorb,0.039944931864738464,4
4,32,rotated LM W3A4 plus HLM K3V4 with value rotation absorbed into o_proj,2.5144190788269043,0.017993733286857605,24.701684951782227,3,0.00612266780808568,0.03696116432547569,K3V4,64,hadamard_lm,hadamard,model.layers.17.self_attn,17,0.8609318733215332,0.2945476174354553,W3A4,rot_lm,hadamard,attn_rot_lm_w3a4_hlm_k3v4,attn_rot_lm_w3a4_hlm_k3v4,32,64,0.8767021298408508,0.27591589093208313,0.8766998648643494,0.2759142220020294,0.985305666923523,0.02971005051707228,0.00813335832208395,0.48474982380867004,0.017993733286857605,0.04832834750413895,0.853198230266571,4,0.07487412542104721,o_proj_absorb,0.08361156284809113,3
16,,baseline,0.0,0.0,0.0,16,0.0,0.0,K16V16,,fp16,,model.layers.18.self_attn,18,1.0,0.0,FP16,fp16,,fp16,fp16,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16,0.0,reference,0.0,16
4,32,MXFP4 W4A4 linear fake quant plus HLM K4V4,1.3903383016586304,0.011868743225932121,16.314882278442383,4,0.008739716373383999,0.017329281195998192,K4V4,64,hadamard_lm,hadamard,model.layers.18.self_attn,18,0.9479662179946899,0.1030452623963356,W4A4,mxfp4,none,attn_mxfp4_w4a4_hlm_k4v4,attn_mxfp4_w4a4_hlm_k4v4,32,64,0.9576212763786316,0.08633546531200409,0.957617461681366,0.08633577823638916,0.9889490405718485,0.022422049815456074,0.009945317171514034,0.2851237654685974,0.011868743225932121,0.030666036531329155,0.886645495891571,4,0.048581115901470184,o_proj_absorb,0.0573313944041729,4
